song	link	album	lyrics
Live It Up	https://www.allthelyrics.com/lyrics/blondie/live_it_up-lyrics-102759.html	Autoamerican	"Your old lover's lying in the gutter
He used to be such an all night strutter
""Oh, my heart,"" I heard him mutter
""Oh, my dear, it seems to flutter""
Ah, ah
It's so hard to say ""No""
When the deck is stacked to only go slow
It's easy sweet to live it up
An easy street when you've had enough
Ah, ah
Darkened night, splashing light
Soft and white and so polite
Let him in, beneath the rim
Beneath the skin, your next of kin
Cleansing fire, funeral pyre
Broken wire grown inside her
Secret hush, swollen rush
It's soft and plush, it's so plush
You know it's so passe
To sleep without you every day
So easy to do your stuff
So easy to live it up
Ah, ah"
Living In The Real World	https://www.allthelyrics.com/lyrics/blondie/living_in_the_real_world-lyrics-102760.html	Eat To The Beat	"Every day you've go to wake up and disappear behind your makeup.
Take away your calendar watch and you can't keep track until your heart attack.
Hey, I'm living in a magazine, page to page in my submarine!
Hey now, Cindy, you can't get to me, need an elevator.
Hey, I'll see you later, 'cause I'm not living in the real world.
I'm not living in the real world.
I'm not living in the real world, no more, no more.
Yeah.
I can be whatever I want to.
I talk to me, I even agree.
Every day's a holiday.
You can look through the glass and take a photograph.
You will never ever walk on the moon, leave your body and float through the room.
You could never conquer me, 'cause I'm not here and you're not there.
And, and I'm not living in the real world.
I'm not living in the real world.
I'm not living in the real world, no more, no more.
Yeah.
Didn't I ever tell you I was gone?
Didn't I ever tell you I was gone?
Bye bye!
I can do anything at all.
I'm invisible and I'm twenty feet tall.
Pull the plug on your digital clock and it all goes dark and the bodies stop.
Hey, I'm living in a magazine, page to page in my teenage dream.
Hey, now, Mary, you can't follow me, without a satellite.
I'm on a power flight 'cause I'm not living in the real world.
I'm not living in the real world.
I'm not living in the real world, no more, no more.
I'm not living in the real world.
I'm not living in the real world.
I'm not living in the real world, no more, no more, no more.
No more, no more, no more.
No more, no more, no more."
Living In Your Heart	https://www.allthelyrics.com/lyrics/blondie/living_in_your_heart-lyrics-102762.html	Heart On A Wall	"Listen.
Separation.
Come in between.
Ginseng apparation.
Fly on your wing.
Lovers are a lighthouse shining in the dark.
Steal away inside you.
Live in your heart.
Ooh I want your love.
Oh I want your love.
Automatic motion, walking alone.
Daytime seperation.
I'm never home.
Drive another highway in another car.
I'm borrowing your window, live in your heart.
Ooh I want your love.
Oh I want your love.
I want your love.
Oh I want your love.
Forever.
Ooh I want your love.
Oh I want your love.
Drive another highway in another car.
I'm borrowing your window, live in your heart.
Live in your heart.
Live in your heart.
Ah."
Look Good In Blue	https://www.allthelyrics.com/lyrics/blondie/look_good_in_blue-lyrics-102763.html	Blondie	"You look good in blue
It matches your skin, your eyes dripping with pain
Someone like you
Getting off on the lies 'cause it dulls your surprise again
If it's alright with you
I could give you some head and shoulders to lie on
You look good in blue
I know what you mean when you say you've seen the end
Someone like you
Been at it again, you knew what was up in the end
If it's alright with you
I could give you some head and shoulders to lie on
Throw your weight on me baby
Don't complain on me baby
Escape in me, next to me
I'm tired, always tired and I got not place to sleep
Don't mind dividing down the line
Can't say that I'm complaining 'cause I got no place to play, yeah
Don't mind dividing down the line
You look good in blue
It matches your skin, your eyes dripping with pain
If it's alright with you
I could give you some head and shoulders to lie on
Yes, I could give you some head and shoulders to lie on"
Louie Louie	https://www.allthelyrics.com/lyrics/blondie/louie_louie-lyrics-408080.html	-	"Louie Louie
Oh no, so here I go
Louie, Louie
Oh baby, here I go
And my little boy is waiting for me
That's the boy, across the way
When he's waiting, he's all alone
When I see him I'm gonna take him home
Louie Louie
Oh no, so here I go
Louie, Louie
Oh baby, here I go now
And my little boy is waiting for me
That's the boy, across the way
When he's waiting, he's all alone
When I see him I'm gonna take him home
Louie Louie
Oh no, so here I go
Louie, Louie
Oh baby, here I go
Oh here I go
Uh-ah
Uh-ah
Well you know Louie Louie is a very traditional song
Ahhh?.
Louie Louie, fuck
Louie Louie one more time
Yeah, Louie Louie again
Louie Louie
Oh no, so here I go
Louie, Louie
Oh baby, here I go
Oh here I go
Here I go
(repeat)"
Love At The Pier	https://www.allthelyrics.com/lyrics/blondie/love_at_the_pier-lyrics-102764.html	Plastic Letters	"We fell in love down at the pier
You were sunbathing, I was around
Soon we were sharing a beer
We fell in love at the pier
I'm no sentimental slob so don't think I'm queer
You got something baby and it ain't just my beer
Well, maybe it's the hot pants, maybe the heat
Or was it the sneakers you kicked of your feet?
I sat under my umbrella to keep my pearly skin
You tanned your oily body looking like sin
Well, soon I was sweating and I wanted to leave
You slipped into the water from too much grease
Well, I saw you yelling. I just couldn't hear
So I screamed back at you ""Honey keep the beer!""
We never consummated our outside love affair
Too much tar and water, too much hot air
Oh, what a tragic end to love that was lost
We would have stood a chance if we met in the frost, but
We fell in love down at pier
You were sunbathing, I was around
Now I go to beaches with my girlfriend
No more love splinters in my rear end"
Lovelight	https://www.allthelyrics.com/lyrics/blondie/lovelight-lyrics-102765.html	Def Dumb And Blonde	"I see my lovelight coming after me.
It lights the darkness so I can see.
Like a river of fire, or a lake of gold, heats my desire when I get cold.
Oh, cut the cord of love's reward.
The seven sisters and the seven sons at the gates of heaven when day is done, but the seven sisters all have sinned and old Saint Peter won't let them in.
Come drink the cup that fills me up.
Up is down.
Squares are round.
A straight line always bends.
Wrong is right and black is white.
Beginnings are all ends.
Like a wall of fire and a sea of blood, I'll climb the mountain and escape the flood.
I see my lovelight coming after me.
It breaks the dark night so I can see.
When lies are torn, we hear the horn beyond the pale of love's prevail.
I see my lovelight coming after me."
Man Overboard	https://www.allthelyrics.com/lyrics/blondie/man_overboard-lyrics-102766.html	Blondie	"Man overboard, sinking in a sea of love.
Man overboard, he jumped, didn't need a shove.
Oh, I've been sailing the sea of love, experiencing romance...
With what I know, he never stood a chance!
He gave it all for love.
He gave it all for love.
Said, lower the boats, he's sinking in a sea of love.
Lower the boats, he's sinking in a sea of love.
Yeah, I've been sailing the sea of love, experiencing romance...
With what I know, he never stood a chance.
No!
Man overboard!
Man overboard!
Man overboard!
Man overboard!
Throw him a line.
Man overboard!
He gave it all for love.
He gave it all for love.
He gave it.
He gave it all for love.
Man overboard!
He gave it."
Maria	https://www.allthelyrics.com/lyrics/blondie/maria-lyrics-102768.html	Live	"She moves like she don't care
Smooth as silk, cool as air
Ooh it makes you wanna cry
She doesn't know your name
And your heart beats like a subway train
Ooh it makes you wanna die
Ooh, don't you wanna take her?
Ooh, wanna make her all your own?
Maria, you've gotta see her
Go insane and out of your mind
Regina, Ave Maria
A million and one candle lights
I've seen this thing before
In my best friend and the boy next door
Fool for love and fool on fire
Won't come in from the rain
She's oceans running down the drain
Blue as ice and desire
Don't you wanna make her?
Ooh, don't you wanna take her home?
Maria, you've gotta see her
Go insane and out of your mind
Regina, Ave Maria
A million and one candle lights
Ooh, don't you wanna break her?
Ooh, don't you wanna take her home?
She walks like she don't care
Walkin' on imported air
Ooh, it makes you wanna die
Maria, you've gotta see her
Go insane and out of your mind
Regina, Ave Maria
A million and one candle lights
Maria, you've gotta see her
Go insane and out of your mind
Regina, Ave Maria
A million and one candle lights"
Maybe For Sure	https://www.allthelyrics.com/lyrics/blondie/maybe_for_sure-lyrics-102770.html	Def Dumb And Blonde	"Love is what we hunger for, the appetite is strong.
Baby, take a little more.
Baby, come along.
Not for ever and a day.
Not for evermore.
Not for always.
Not that way.
Maybe just for sure.
It's like walking on little feet, one small step at a time.
Just like when we learn to speak.
Small words do just fine.
Not for ever and a day.
Not for evermore.
Not for always.
Not that way.
Maybe just for sure.
You know, I've been as honest with you as I've been true to myself.
Counting my fingers, one of every kind.
I'm taking inventory, making sure what's mine, and when I look for someone to count on I take my time.
Baby, when we speak of love and promises to keep, when it comes to push or shove vows can fall asleep.
Not for ever and a day.
Not for evermore.
Not for always.
Not that way.
Maybe just for sure.
Now you know exactly how I feel about making promises I can't keep and about saying the small words ""I love you""."
Maybe I'm Lost	https://www.allthelyrics.com/lyrics/blondie/maybe_im_lost-lyrics-102772.html	The Jazz Passengers: Individually Twisted	"Maybe I'm lost...
Watch while my mind starts to go...
Maybe I dribble a little.
Maybe I'm lost...
I only put up a front.
Losing the fear for the hunt.
Address me as Madame Kluseau!
People all tell me to go, to go, and jump off a bridge!
Where's my house?
Maybe it's time to relax.
Sell insurance and pack up your sax.
Buy a chateau au sud de la Bronx.
Maybe they're right.
They say I should bolt.
Take a train on the fifth of July.
I'll pack some apples and eau de cologne.
Maybe I'll try, I'll try, I'll try and blow up a bridge!
I'd be staring at tugboats in June
And what is the name of this tune?
Turning tricks on the boat to Calais.
I'd be Queen for a day.
Then I'd settle for luck.
Daily Double at old Aqueduct.
I'd fill my pockets with sheckles and juice.
Put my winnings to use.
And go, and go, and blow up a bridge!
Where's my house?
What's my name?
Where am I?
Who are you?"
Military Rap	https://www.allthelyrics.com/lyrics/blondie/military_rap-lyrics-102773.html	Koo Koo	"Alright you maggots!
Get it up!
Do you love me?
I can't hear you!
Pick em up and put em down.
You're in the army now.
We'll make a man of you and then a soldier too.
Shoulders back and stomach in.
We'll teach you discipline.
Mother's sons and father's daughters - shut it up and follow orders.
Study up on weaponry.
The M-16, the M-15.
Sammy knows the enemy.
Flim flam big slam tell the major what you see.
Hut hut hut hut!
Ayattolah rock the house.
(?) with Minnie Mouse.
Donald Duck is going red.
Goofy's working for the feds.
8 ball in the side pocket.
I just shot my last rocket!
I'm coming back!
They're on my tail!
Aren't you glad I escaped from jail?
Bangkok rocks!
Bangkok rocks!
Girls on the strip.
It's a one way trip.
Bangkok rocks!
Patpong, Patpong, Patpong.
Bangkok rocks!
Soldiers dine for free.
Nato's up a tree.
Tours at 9 and 3!
Go now, pray later.
It's a lay-away plan!
Free vacation in Iran!
Stop and see the middle east.
Miles and miles of lovely beach.
Get that Coppertone tan on radioactive sand.
Those at home just got a directive.
All report to the neighborhood collective.
10 hours a day making makeup so the girls at the front can be more attractive.
If I die on the Russian front, bury me with Russian mud.
If they drop us in the East, (?)."
Mood Ring	https://www.allthelyrics.com/lyrics/blondie/mood_ring-lyrics-102774.html	Debravation	"Where does it start?
Where does it end?
Where's the division in ocean and sand?
Days are quiet, nights are long.
Everything is August, everything is calm.
We're lying here in the heat in suspended animation with a slo-mo beat.
Taken together, taken apart, I feel your excitement.
Take it to heart.
Changes of season, changes of reason, but changes in a mood ring come straight from the heart.
Where does it stand?
Where does it bend?
Where does my love light begin and yours end?
Days are quiet, nights are long.
Everything is August, everything is calm.
We're lying here in the groove in the heat equation.
We don't wanna move.
Light as a feather.
Light in the dark.
I need to feel the beat of your heart.
Changes of season, changes of reason, but changes in a mood ring come straight from the heart."
My Last Date (With You)	https://www.allthelyrics.com/lyrics/blondie/my_last_date_with_you-lyrics-102775.html	Debravation	"Song: Last Date (With You)
Artist: Skeeter Davis (50's)
(1st verse)
In one hour I'll be meeting you
I know you're gonna make me blue
My heart is trembling through and through
Cause I know very well, I can tell, I can tell
This will be my last date with you
(second verse)
Just can't believe that this could end
I know that I'll never love again
You'll ask me to be just a friend
Its as plain as can be, I can see, I can see
This will be my last date with you
(chorus)
(spoken)
I know we had a quarrel, but all lovers do
(sing)
I gave my heart to prove to you
That I would always love you and be true
(third verse)
I know you've found somebody new
You'll tell me you and I are through
My plans and dreams will not come true
And when you say goodby, I know I will cry
Cause I know it's my last date with you"
My Little World	https://www.allthelyrics.com/lyrics/blondie/my_little_world-lyrics-102776.html	Heart On A Wall	"1 2 3 4.
1 2 3 4.
Little boy up in (?)...
that's left behind to sin.
Moving like a camera I can watch you on my screen.
Fall into a shadow world inside of me.
Hidden like a treasure.
Secrets in my scene.
You can follow me.
Oh, you can follow me.
You can follow me.
Ah, you can follow me.
Scream inside.
Whisper.
Picture in a dream.
You can talk to me and we can talk forever.
I could take you to the doorway and I can give you the way, the key.
No one here can see you, no one here but me.
Fall into our shadow, there's another world in me.
And you're invited.
And you're invited.
In the little world I make with all the little things I take...
a million ways to pass the time, in this little world of mine.
You can follow me.
Oh, you can follow me.
You can follow me.
Oh, you can follow you can follow you can follow follow follow follow follow.
You can follow me.
Oh, you can follow me.
Secrets in this world.
Picture in a dream.
No one here can see you, no one here but me.
And you can follow me.
Oh, you can follow me.
You can follow me.
Oh, you can follow me.
You can follow me.
Oh, you can follow me.
You can follow me.
Oh, you can follow.
In the little world I make with all the little things I take...
a million ways to pass the time, in this little world of mine.
You can follow me, follow me.
You can follow me.
Oh, you can follow.
You can follow me. Follow me.
You can follow me. Follow me.
You can follow me.
You can follow me.
You can follow me.
You can follow me.
You can follow me.
You can follow me.
Where are we going?
You can follow me.
But where are we going?
You can follow me.
Where do you wanna go?
You can follow me.
OK."
Night Wind Sent	https://www.allthelyrics.com/lyrics/blondie/night_wind_sent-lyrics-102777.html	No Exit	"Your music, by the night wind sent, awakes my quiet instrument.
In the silence of your steps, I can see into the depths.
Messenger of sympathies, my heart beats loud in exstacy.
When your shadow falls on me, a sillouette; reality.
And I chase every night after you.
And I chase after you.
Of all your loaded mysteries, the color of your sympathies,
my words cannot express your awful loveliness.
So come with me through smoke and mirrors.
We'll bring our differences nearer.
We'll float upon an inland sea.
Embody visions of a dream.
And I chase every night after you.
I got a chill, and the night wind sent me a chill.
And the night wind sent me a chill.
You wander through my sleeping mind, reading thoughts I've left behind.
I always know when you've been there.
Tangles of perfume fill my hair.
Your music, by the night wind sent, awakes my quiet instrument.
In the silence of your steps, I can see into the depths."
No Exit	https://www.allthelyrics.com/lyrics/blondie/no_exit-lyrics-102778.html	Live	"There's no sin in this: getting dressed to kill, laughing down the sun like a jackal will.
With his eyes ablaze and his lips apart he's gonna fill his cup with the love in your heart and drink it up til the morning starts.
Circulate the red light vistas.
Get the girls and get their sisters.
Pinch em up and give em blisters.
Kiss em fierce with all his might, forever.
Bye bye to another life.
Bye bye to another life.
Bye bye to another life.
Bye bye to another life.
Standing on the verge of the edge of the ledge, waiting for me to fall, but then I got a call.
It said ""Wait, hold up homie!
You must be trippin!
You can't be putting that simpin and whimpin up in your pippin!
You better stand tall, fool you was born to ball.
Took a little fall and now you wanna end it all!
You've been chasing dreams like a hound dog on the hunt.
Take your place in the front.
Put your hand on the pump.
And it's right in your grasp, man.
I know they're laughing, but you'll be laughing later cuz time's are gonna get greater.
You's a player, and when I say player I mean player cuz your daddy and your uncle was a player.
Who's gonna cry for ya?
Who's gonna cry over you?
Who's gonna cry for ya?
Who's gonna cry over you?
Put yourself in your position.
You ain't wishin for no food and no warmth and no light, so you must be doing all right.
But wait a minute!
Something's wrong.
It's lunatic, it's mad, insane!
Busted like a water main.
Indulgence in another vein.
What they're saying round the neighborhood is what he's drinking's not aged in wood.
He's filling out.
He's all growed up.
He's all blowed up.
He's gotten fat.
He's filling out.
He's all growed up.
He's all blowed up.
He's gotten fat.
Sure enough at the midnight lounge there's a dent in the seat where the vampire sat.
Bye bye to another life.
Bye bye to another life.
Living dead is doing time, like drowning on the circle line.
Who's gonna cry for ya?
Who's gonna cry over you?
Who's gonna cry for ya?
Who's gonna cry over you?
Who's gonna cry over you?
Cry over you?
Tell me would they lie for you?
Die for you?
You're hoping that it's true for you do for you, fool.
But who's gonna cry?"
No Imagination	https://www.allthelyrics.com/lyrics/blondie/no_imagination-lyrics-102780.html	Plastic Letters	"Eyes that tell me ""Baby, you don't need no invitation""
Let me smoke another cigarette before I make a move
I can see me in the morning; losing my direction
Deep inside my overcoat, looking for the door
I don't wanna stay with you. I just wanna play with you
One sweet abbreviation sleeping like the dead
You think you're pretty, well, so do I. You came to me but, passion eyes
Got no imagination to clutter up my head
Eyes that mirror innocence and cannot sense the changes
Lets have another drink, dear, before we get deranged
I can see me in the morning; avoiding your detection
Slowly down the staircase, looking for the door
All is fair in love and war but I don't want your love no more
One sweet abbreviation sleeping like the dead
You're fragile and you're very green, conditioned by a milk machine
Got no imagination. Got no imagination. No
Take a walk, kid
Eyes that tell me ""Baby, you don't need no invitation""
Let me smoke another cigarette before I make a move
I can see me in the morning; losing my direction
Deep inside my overcoat, footsteps for the door"
No Talking Just Head	https://www.allthelyrics.com/lyrics/blondie/no_talking_just_head-lyrics-1024309.html	-	"Give ?em no hope, no tenderness, no holiness, no sensitivity, no love, no heart, no imagination, no compassion.
No talking just head!
I cannot be dead!
I will be in your head, you will be on your knees.
You'll be begging me, ""please make it fucking stop!""
No peace of mind, no serenity, no mercy mild, no divinity.
You will give them no quarter, no inspiration.
Isolation.
No talking just head!
That's what I said.
I will be in your head and you'll be down on your knees begging me, ""please...""
Sometimes I feel, sometimes I feel like a motherfuckingless child.
Grease it up good.
Work it back and forth.
You don't even know who I am.
Think of the good things, remember the bad.
No illusions.
No talking just head!
I cannot be dead!
When you pull the switch I will be in your head, greasin? it up good.
No talking just head!
You've been misled!
I will be in your head, workin? it back and forth like I knew that I would.
No tenderness, no compassion, no sensitivity, no love, no holiness, no spirituality, no imagination, no heart, no divinity, no charity, no mercy, no hope, no karma, no devotion, no immorality, no soul.
No talking just head!
I cannot be dead!
I will be in your head, you will be down on your knees and you'll be beggin? me, ""please make it fucking stop!"""
Nothing Is Real But The Girl	https://www.allthelyrics.com/lyrics/blondie/nothing_is_real_but_the_girl-lyrics-102781.html	No Exit	"Some days are all Mondays.
Sort of time on ice.
It seems like jet planes on snowed in runways under clear blue skies.
Who needs it?
Nothing is real but the girl.
Nothing is real but her.
Money goes to money in a figure eight around me.
Money.
Who's gonna love me if I liquidate and drown me?
Nothing is real but the girl.
Nothing else feels solid.
We believe in love.
We believe in little things like Heaven up above and seven.
It's a lucky number!
We believe that something lives inside every thing there is.
Don't think about it much.
I mean it.
I believe it.
I believe it.
Wind down.
Put your mind down like your missing school.
You'll teach her to find out while your dying in your living room how much you need her.
Nothing is real but the girl.
Only her eyes are solid.
Nothing is real but her.
Nothing is real but the girl."
Now I Know You Know	https://www.allthelyrics.com/lyrics/blondie/now_i_know_you_know-lyrics-102782.html	Koo Koo	"Now I know you know I tried to love you so and now I have to go.
You sound so inspiring when you pledged your support, but I've learned how to read right between the lines and see into your thoughts.
The game that you're playing - you know you almost had a win, but I had a hunch of my own, you see, and followed it to the end.
Now I don't have hard feelings against you.
You only did what you had to do.
But the time has come to let you know I know about the loving show.
Now I know you know how I tried to love you so and now I have to go.
I've said that my music will play second love to none, but you haven't learned to love yourself, you had to be the only one.
The way that I feel, I really want you to succeed, so I don't understand why you simply can't recognize my needs.
Well, I don't have hard feelings against you.
I guess you only did what you had to do, but the time has come to let you know I know about the loving show.
Now I know you know how I tried to love you so and now I have to go.
Now I know you know how I tried to love you so and now I have to go.
I got a right to live and be in love with music, so fancy free"
Numbers Don't Count (On Me)	https://www.allthelyrics.com/lyrics/blondie/numbers_dont_count_on_me-lyrics-102783.html	Heart On A Wall	"One hey hey.
One two one two three.
Hey oh.
Hey oh.
Hey, wake up Cinderella... it's 11:59!
No time to count your slippers and it's back to 9 to 5.
You're a prisoner of Monday.
You've got Friday on your mind.
You're gonna fly right out your window!
I'm not going for the ride.
Don't count on me, don't count on me, don't count on me no more, hey!
Don't count on me, don't count on me, don't count on me.
Don't count on me.
Don't count on me.
Hey, I don't play with numbers and I don't step on the lines.
And accidents won't happen cuz I'm a lucky guy.
And I fall in love with love again when I look into your eyes.
Can't be for real.
I would like a wheel. If I wanna driver. I'm feeling. (?)
Bye bye.
Don't count on me, don't count on me, don't count on me no more, hey!
Don't count on me, don't count on me, don't count on me, don't count on me.
Don't count on me, don't count on me, don't count on me like that, no!
Don't count on me, don't count on me, don't count on me.
Don't count on me, don't count on me, don't count on me, don't count on me.
She don't want a lover like another easy number, like another cigarette.
She counts us in, she holds again. (?)
She's looking good in blue again.
Now I don't live on the numbers, on the colors that you fly above you.
The safety in the numbers.
On the covers in your bed I said I love you but don't count on me.
Don't count on me, don't count on me like that, no!
Don't count on me, don't count on me, don't count on me like that, no!
Don't count on me, don't count on me, don't count on me, don't count on me.
Don't count on me, don't count on me, don't count on me, don't count on me.
Don't count on me me me me me like that like that no no no.
Don't count on me me me me me no no no no.
Don't count on me."
Oasis	https://www.allthelyrics.com/lyrics/blondie/oasis-lyrics-102784.html	Koo Koo	"How many times have you heard, how many times did you say
""I think I'm going crazy! You're driving me out of my mind!""?
We know it's just an expression, a silly little phrase.
Not the doorbell, not a bird call .
Koo Koo.
How do you drive someone crazy?
To where?
In what kind of car?
Maybe we find a road map.
I'm sure it's not very far.
We know it's not so serious.
We take it all in fun.
Answer the ding dong, do you play ping pong?
Could you?
Trying to get your attention.
Did someone say earth's calling you?
Don't say it, don't ever mention, you're hearing more voices than two.
Roasted or raw delicious!
Freeze dried or salted divine!
Was that a...
Are you a...
are you?
Storms have rearranged the sand millions of years up til now.
Crusaders on a never ending search die for a never ending thirst.
What a fine perforformance, oasis!
Well worth the standing ovation.
Not a mirage.
Not camoflouge to you."
Ole	https://www.allthelyrics.com/lyrics/blondie/ole-lyrics-102785.html	The Jazz Passengers: Individually Twisted	"Here's an idea that I have been brewing.
We all feel like ruins, so whatta ya say?
I've got these four wheels and who could want for more wheels?
Just throw in a suitcase.
We're off and away.
Let's drive south, way past the border, raise our passports high there.
Mexico will light our load.
Our spirits, they will fly there.
Don't say ""Oh haha"" 'til you feel the Baja.
The people are kind there, I know you will agree.
Frida Carlo and Katie Gerado are two of my favorites.
They always have been.
Come with me to Guadalejara.
Stop off at Chiuaua.
Tiny dogs will greet us there.
We'll sit and yap for hours.
I'm just a vulture for old Mayan culture, or reefs you can snorkle.
No bullfights for me.
Late in the morning, we'll catch a fiesta in time for siesta again.
Vera Cruz will ease our blues then off up to Durango.
I'm really partial to shellfish and mangoes and fresh cut celantro.
I know that you can go!
We'll try the Flamenco.
Hey senor, don't be a bore.
This sadness you're bearing, it's wearing you down.
When you unravel, there's nothing like travel so pick up the pieces.
Take it from me.
All at once, your life is over for your very eyes.
So whatta ya say?
I say ole.
Ole.
Que padre?
Ole!
I say ole ole ole ole ole ole ole.
I say ole."
One Way (Or Another)	https://www.allthelyrics.com/lyrics/blondie/one_way_or_another-lyrics-102788.html	The Best Of Blondie	"One way,or another, I'm gonna find ya;
I'm gonna get ya get ya get ya get ya!
One way, or another, I'm gonna win ya;
I'm gonna get ya get ya get ya get ya!
One way, or another, I'm gonna see ya;
I'm gonna meet ya meet ya meet ya meet ya!
One day, maybe next week,
I'm gonna meet ya, I'm gonna meet ya, I'll meet ya!
{Bridge #1}
I will drive past your house,
And if the lights are all down,
I'll see who's around...
One way, or another, I'm gonna find ya;
I'm gonna get ya get ya get ya get ya!
One way, or another, I'm gonna win ya;
I'll get ya!  I'll get ya!
One way, or another, I'm gonna see ya;
I'm gonna meet ya meet ya meet ya meet ya!
One day, maybe next week, I'm gonna meet ya;
I'll meet ya! Ahhh...
{Bridge #2}
And if the lights are all out,
I'll follow your bus downtown,
See who's hangin' 'round!
One way, or another, I'm gonna lose ya;
I'm gonna give you the slip!
A slip of the hip, or another;
I'm gonna lose ya, I'm gonna trick ya!
I'll trick ya!
One way, or another, I'm gonna lose ya;
I'm gonna trick ya trick ya trick ya trick ya!
One way, or another, I'm gonna lose ya;
I'm gonna give you the slip!
I walked down the hall,
Stand over by the wall,
Where I can see it all,
Find out who ya call!
Lead you to the supermarket checkout,
See speacials on rack
Then get lost in the crowd!
One way, or another, I'm gonna get ya;
I'll get ya, I'll get ya get ya get ya get ya!
One way, or another, I'm gonna get ya;
I'll get ya, I'll get ya get ya get ya get ya!
One way, or another, I'm gonna get ya;
I'll get ya, I'll get ya get ya get ya get ya!
One way, or another, I'm gonna get ya;
I'll get ya, I'll get ya get ya get ya get ya!
One way, or another, I'm gonna get ya;
I'll get ya, I'll get ya get ya get ya get ya!"
One Way Or Another (Damien's Supermarket Mix)	https://www.allthelyrics.com/lyrics/blondie/one_way_or_another_damiens_supermarket_mix-lyrics-102793.html	Remixed Remade Remodeled	"One way or another, I'm gonna find ya.
I'm gonna getcha, getcha, getcha, getcha.
One way or another, I'm gonna win ya.
I'm gonna getcha, getcha, getcha, getcha.
One way or another, I'm gonna see ya.
I'm gonna meetcha, meetcha, meetcha, meetcha.
One day, maybe next week, I'm gonna meetcha.
I'm gonna meetcha, I'll meetcha.
I will drive past your house, and if the lights are all down I'll see who's around.
One way or another, I'm gonna find ya.
I'm gonna getcha, getcha, getcha, getcha.
One way or another, I'm gonna win ya.
I'll getcha, I'll getcha.
One way or another, I'm gonna see ya.
I'm gonna meetcha, meetcha, meetcha, meetcha.
One day, maybe next week, I'm gonna meetcha.
I'll meetcha, ah.
And if the lights are all out, I'll follow your bus downtown, see who's hangin' out.
One way or another I'm gonna lose ya.
I'm gonna give you the slip.
A slip of the lip, or another, I'm gonna lose ya.
I'm gonna trick ya, I'll trick ya.
One way or another I'm gonna lose ya.
I'm gonna trick ya, trick ya, trick ya, trick ya.
One way or another, I'm gonna lose ya.
I'm gonna give you the slip.
I'll walk down the mall, stand over by the wall, where I can see it all, find out who ya call.
Lead you to the supermarket, check out some specials and rat food.
Get lost in the crowd.
One way or another, I'm gonna getcha.
I'll getcha.
I'll getcha getcha getcha getcha.
Where I can see it all, find out who ya call."
One Way Or Another (Live In Philadelphia 1978)	https://www.allthelyrics.com/lyrics/blondie/one_way_or_another_live_in_philadelphia_1978-lyrics-102794.html	Picture This Live	"One way or another I'm gonna find ya, I'm gonna getcha, getcha, getcha, getcha.
One way or another I'm gonna win ya.
I'll getcha.
I'll getcha, getcha, getcha.
One way or another I'm gonna see ya.
I'll meetcha, meetcha, meetcha, meetcha.
One day, maybe next week, I'm gonna see ya.
I'll meetcha yeah.
I will drive past your house and if the lights are all out I'll see who's around.
One way or another I'm gonna find ya.
I'm gonna getcha, getcha, getcha, getcha.
One way or another I'm gonna win ya, yeah.
I'll getcha, I'll getcha.
One way or another I'm gonna see ya.
I'll meetcha, meetcha, meetcha, meetcha.
One day, maybe next week, I'm gonna see ya.
I'll meetcha, yeah.
And if the lights are all out, I'll follow your bus downtown, see who's hangin' round.
One way or another I'm gonna lose ya.
I'm gonna give you the slip.
A slip of the hip, or another, I'm gonna lose ya.
I'll trick ya, I'll trick ya.
One way or another I'm gonna lose ya.
I'm gonna trick ya, trick ya, trick ya, trick ya.
One way or another, I'm gonna lose ya.
I'm gonna give you the slip.
I'll walk down the mall, stand over by the wall where I can see it all Find out who ya call.
Lead you to the supermarket, check out some specials and rat food.
Get lost in the crowd.
Oh, one way or another I'll getcha, I'll getcha.
One way or another I'm gonna getcha.
I'll getcha.
I'll getcha getcha getcha getcha.
One way or another I'll getcha, I'll getcha.
I'll getcha getcha getcha getcha.
You see there is the master plan.
It's like a big blueprint.
I'll follow your bus downtown.
I'll drive past your house late at night, and if the lights are all down...
Ahhh..
Hahahaha! AH HAHAHA!
Down the mall, stand over by the wall where I can see it all...
Find out who ya call.
Get you to the supermarket, check out some specials and rat food.
Get lost in the crowd.
La, la, la, la, la ah...
You see there is the master plan.
I'll find out who you call.
I'll stand over by the wall where I can see it all.
I can read lips from a mile away.
Oh oh oh oh oh oh.
You see there is the master plan.
Ah ah ah ah...
One way or another!
I'll getcha! I'll getcha! I'll getcha getcha getcha getcha.
One way baby, one way baby or another I'll getcha, I'll getcha!
One way baby, one way baby or another I'll getcha, I'll getcha getcha!
One way baby, one way baby or another.
See ya later!
Goodnight."
