song	link	album	lyrics
Light My Fire (Incl. Graveyard Poem)	https://www.allthelyrics.com/lyrics/doors/light_my_fire_incl_graveyard_poem-lyrics-374265.html	In Concert	"You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher
Come on baby, light my fire
Come on baby, light my fire
Try to set the night on fire
Time to hesitate is through
No time to wallow in the mire
Try now we can only lose
And our love become a funeral pyre
Come on baby, light my fire
Come on baby, light my fire
Try to set the night on fire
Aouh, come on!
Come on, babe!
Yeah! Come on!
Come on!
Woaouh! Yeah!
It was the greatest night of my life.
Although I still had not found a wife
I had my friends
Right there beside me.
We were close together.
We tripped the wall, we scaled the graveyard
Ancient shapes were all around us.
The wet dew felt fresh beside the fog.
Two made love in an ancient spot
One chased a rabbit into the dark
A girl got drunk and balled the dead
And I gave empty sermons to my head.
Cemetary, cool and quiet
Hate to leave your sacred lay
Dread the milky coming of the day.
Ah, ah, ah, ah!
Ah, ah, ah, ah!
Ah, ah, ah, ah!
Ah, ah, ah, ah!
Ah, ah, ah, ah!
Ah, ah, ah, ah!
Ah, ah, ah, ah!
Aah, aah, aah, aah, aah
Aah, aah, aah, aaah!
Time to hesitate is through
No time to wallow in the mire
Try now we can only lose
And our love become a funeral pyre
Come on baby, light my fire
Come on baby, light my fire
Try to set the night on fire
Know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher
Come on baby, light my fire
Come on baby, light my fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire!
All right, all right!
All right!"
Lions In The Street	https://www.allthelyrics.com/lyrics/doors/lions_in_the_street-lyrics-448757.html	Absolutely Live	"Lions in the street and roaming
Dogs in heat, rabid, foaming
A beast caged in the heart of a city
The body of his mother
Rotting in the summer ground.
He fled the town.
He went down South and crossed the border
Left the chaos and disorder
Back there over his shoulder.
One morning he awoke in a green hotel
With a strange creature groaning beside him.
Sweat oozed from its shiny skin.
Is everybody in?
The ceremony is about to begin."
Little Red Rooster	https://www.allthelyrics.com/lyrics/doors/little_red_rooster-lyrics-258852.html	The Doors	"I'm the little red rooster
Too lazy to crow the day.
I'm the little red rooster
Too lazy to crow the day.
Keep everything in the barnyard
Upset in every way.
Dogs begin to bark
The hounds begin to howl.
Dogs begin to bark
The hounds begin to howl.
Look out strange cat people
The rooster's on the prowl.
If you see my little red rooster
Please drive him home.
If you see my little red rooster
Please drive him home.
Ain't been no peace in the barnyard
Since my little red rooster been gone."
Love Her Madly	https://www.allthelyrics.com/lyrics/doors/love_her_madly-lyrics-26415.html	L.A. Woman	"Don't ya love her madly
Don't ya need her badly
Don't ya love her ways
Tell me what you say
Don't ya love her madly
Wanna be her daddy
Don't ya love her face
Don't ya love her as she's walkin' out the door
Like she did one thousand times before
Don't ya love her ways
Tell me what you say
Don't ya love her as she's walkin' out the door
All your love
All your love
All your love
All your love
All your love is gone
So sing a lonely song
Of a deep blue dream
Seven horses seem to be on the mark
Yeah, don't you love her
Don't you love her as she's walkin' out the door
All your love
All your love
All your love
Yeah, all your love is gone
So sing a lonely song
Of a deep blue dream
Seven horses seem to be on the mark
Well, don't ya love her madly
Don't ya love her madly
Don't ya love her madly"
Love Hides	https://www.allthelyrics.com/lyrics/doors/love_hides-lyrics-258853.html	The Doors	"Love hides in the strangest places.
Love hides in familiar faces.
Love comes when you least expect it.
Love hides in narrow corners.
Love comes to those who seek it.
Love hides inside the rainbow.
Love hides in molecular structures.
Love is the answer."
Love Me Two Times	https://www.allthelyrics.com/lyrics/doors/love_me_two_times-lyrics-26375.html	Strange Days	"Love me two times, baby
Love me twice today
Love me two times, girl
I'm goin' away
Love me two times, girl
One for tomorrow
One just for today
Love me two times
I'm goin' away
Love me one time
I could not speak
Love me one time
Yeah, my knees got weak
But love me two times, girl
Last me all through the week
Love me two times
I'm goin' away
Love me two times
I'm goin' away
Oh, yes
Love me one time
I could not speak
Love me one time, baby
Yeah, my knees got weak
But love me two times, girl
Last me all through the week
Love me two times
I'm goin' away
Love me two times, babe
Love me twice today
Love me two times, babe
'Cause I'm goin' away
Love me two time, girl
One for tomorrow
One just for today
Love me two times
I'm goin' away
Love me two times
I'm goin' away
Love me two times
I'm goin' away"
Love Street	https://www.allthelyrics.com/lyrics/doors/love_street-lyrics-26384.html	Waiting For The Sun	"She lives on Love Street
Lingers long on Love Street
She has a house and garden
I would like to see what happens
She has robes and she has monkeys
Lazy diamond studded flunkies
She has wisdom and knows what to do
She has me and she has you
She has wisdom and knows what to do
She has me and she has you
I see you live on Love Street
There's this store where the creatures meet
I wonder what they do in there
Summer Sunday and a year
I guess I like it fine, so far
She lives on Love Street
Lingers long on Love Street
She has a house and garden
I would like to see what happens
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la
La, la, la, la, la, la, la"
Maggie M'Gill	https://www.allthelyrics.com/lyrics/doors/maggie_mgill-lyrics-26413.html	Morrison Hotel	"Miss Maggie M'Gill, she lived on a hill
Her daddy got drunk and left her the will
So she went down, down to Tangie Town
People down there really like to get it on
Now if you're sad and you're feeling blue
Go out and buy a brand new pair of shoes
And you go down, down to Tangie Town
'Cause people down there really like to get it on
Get it on
Illegitimate son of a Rock n' Roll star
Illegitimate son of a Rock n' Roll star
Mom met dad in the back of a Rock n' Roll car
Well, I'm an old blues man and I think that you understand
I've been singing the blues ever since the world began
Maggie, Maggie, Maggie M'Gill
Roll on, roll on, Maggie M'Gill
[repeat and fade]"
Mental Floss	https://www.allthelyrics.com/lyrics/doors/mental_floss-lyrics-60565.html	The Doors	"All deserters will be shot
At 5 o'clock tomorrow morning
So get yourselves together
And quit messing around
No more nonsense!
The assassination occurred at 3.30
No one was there to witness it
Even the breviaries had left their tapestries on the window
And we were all silenced
By the sad mildew cloud
That followed around
I wish I was back in the land of the...
Of the...
Aaahm uhm...
You can't pin that one on me
I didn't do a goddamn thing
I was just standing there
Then a bunch of guys came up
And started laying all this shit on me
Now what am I supposed to do?
I'm an American! You can't touch me!
Did you know all nuns are 42?
And their eyes are blue?
Did you know all table clothes
Are white in France?
Did you know women wear underpants?
Well, they do!
How does a musician imitate
The sound of underpants sliding
Over a woman's thighs,
Down over her ankles,
And over her little toes?
And the rings on her toes?
And her unquipped toe nails?
Lightning struck the magic purse
I didn't do a damn thing, man!
I was just standing there
In front of the 'Delicatessen'
And all these rabbies ran up
And a bunch of Indians and freaks
And monsters and f.... just started ...
Mhmh... talking in all these weird languages...
What aah ... what ... could I say?
Hey, I'm tired of being a freaky musician
I wanna be Napoleon!
Let's have some more wars around here!
What a stinking, shitty little war we have running over there
Let's get a big one!
A real big one!
With a lotta killings and bombs and blood!
Schooldays...
Schooldays...
Good old-fashioned rule days...
Schooldays...
Schooldays...
Good old-fashioned rule days..."
Mental Floss (Live At The Aquarius Theater, Hollywood, 1970)	https://www.allthelyrics.com/lyrics/doors/mental_floss_live_at_the_aquarius_theater_hollywood_1970-lyrics-600974.html	-	"All deserters will be shot
at 5 o'clock tomorrow morning
so get yourselves together
and quit messing around
No more nonsense!
The assassination occurred at 3.30
No one was there to witness it
Even the breviaries had left their tapestries on the window
And we were all silenced
by the sad mildew cloud
that followed around
I wish I was back in the land of the...
of the...
Aaahm uhm...
You can't pin that one on me
I didn't do a goddamn thing
I was just standing there
Then a bunch of guys came up
and started laying all this shit on me
Now what am I supposed to do?
I'm an American! You can't touch me!
Did you know all nuns are 42?
And their eyes are blue?
Did you know all table clothes
are white in France?
Did you know women wear underpants?
Well, they do!
How does a musician imitate
the sound of underpants sliding
over a woman's thighs,
down over her ankles,
and over her little toes?
And the rings on her toes?
And her unquipped toe nails?
Lightning struck the magic purse
I didn't do a damn thing, man!
I was just standing there
in front of the 'Delicatessen'
and all these rabbies ran up
and a bunch of Indians and freaks
and monsters and f.... just started ...
mhmh... talking in all these weird languages...
What aah ... what ... could I say?
Hey, I'm tired of being a freaky musician
I wanna be Napoleon!
Let's have some more wars around here!
What a stinking, shitty little war we have running over there
Let's get a big one!
A real big one!
With a lotta killings and bombs and blood!
Schooldays...
Schooldays...
Good old-fashioned rule days...
Schooldays...
Schooldays...
Good old-fashioned rule days..."
Money (Live At The Pne Coliseum, Vancouver, 1970)	https://www.allthelyrics.com/lyrics/doors/money_live_at_the_pne_coliseum_vancouver_1970-lyrics-600975.html	-	"You know the best things in live are free
You can give it to the bears and bees
I want some money
Yeah yeah
I want some money
Yeah yeah
You all give me such a thrill
But your loving can't pay no bill's
I want some money
Yeah
I want some money
Yeah yeah
One time
You all give me such a thrill
But your loving can't pay my bill's
I want some money
Yeah
I want some money
Yeah allright
I want some money
Give me some money
More money babe
I want some money
Yeah yeah
One more time
I want some money
More money babe
Money
I like some money
I want some money
Allright"
Moonlight Drive	https://www.allthelyrics.com/lyrics/doors/moonlight_drive-lyrics-26378.html	Strange Days	"Let's swim to the moon, uh huh
Let's climb through the tide
Penetrate the evenin' that the
City sleeps to hide
Let's swim out tonight, love
It's our turn to die
Parked beside the ocean
On our moonlight drive
Let's swim to the moon, uh huh
Let's climb through the tide
Surrender to the waiting worlds
That lap against our side
Nothin' left open
And no time to decide
We've stepped into a river
On our moonlight drive
Let's swim to the moon
Let's climb through the tide
You reach your hand to hold me
But I can't be your guide
Easy, I love you
As I watch you glide
Falling through wet forests
On our moonlight drive, baby
Moonlight drive
Come on, baby, gonna take a little ride
Down, down by the ocean side
Gonna get real close
Get real tight
Baby gonna drown tonight
Goin' down, down, down"
Moonlight Drive (Incl. Horse Latitudes)	https://www.allthelyrics.com/lyrics/doors/moonlight_drive_incl_horse_latitudes-lyrics-323982.html	In Concert	"Let's swim to the moon, ah ha
Let's climb through the tide
Penetrate the evenin' that the
City sleeps to hide
Let's swim out tonight, love
It's our turn to try
Parked beside the ocean
On our moonlight drive
Let's swim to the moon, ah ha
Let's climb through the tide
Penetrate the evenin' that the
City sleeps to hide
Let's swim out tonight, love
It's our turn to try
Parked beside the ocean
On our moonlight drive
Let's swim to the moon
Let's climb through the tide
You reach your hand to hold me
But I can't be your guide
Easy, I to love you
As I watch you glide
Falling through wet forests
On our moonlight drive
Moonlight drive
Moonlight drive
Come on, baby, gonna take a little ride
Goin' down by the ocean side
Get real close
Get real tight
Baby gonna drown tonight
Goin' down, down, down, down
Goin' down
Goin' down, way down
Down, down, down, down, down
Down, baby low
Children of the caves will let the
Secret fires glow
When the still sea conspires an armor
And her sullen and aborted
Currents breed tiny monsters,
True sailing is dead.
Awkward instant
And the first animal is jettisoned,
Legs furiously pumping
Their stiff green gallop,
And head bob up
Poise
Delicate
Pause
Consent
In mute nostril agony
Carefully refined
And sealed over.
Easy, to love you
As I watch you glide
Yeah, we're falling through wet forests
On our moonlight drive
Moonlight drive
Moonlight drive
Moonlight drive
Thank you, thank you!"
Moonlight Drive (Sunset Sound)	https://www.allthelyrics.com/lyrics/doors/moonlight_drive_sunset_sound-lyrics-600976.html	Essential Rarities	"Let's swim to the moon
Let's climb through the tide
Penetrate the evening
That the city sleeps to hide
Let's swim out tonight, love
It's our turn to try
Parked beside the ocean
On our moonlight drive.
Let's swim to the moon
Let's climb through the tide
Surrender to the waiting worlds
That lap against our side.
Nothing left open
And no time to decide.
We've stepped into a river
On our moonlight drive.
Let's swim to the moon
Let's climb through the tide
You reach a hand to hold me
But I can't be your guide.
It's easy to love you
As I watch you glide.
We're falling through wet forests
On our moonlight drive.
Come on, baby, gonna take a little ride
Going' down by the ocean side
Gonna get real close
Get real tight
Baby gonna drown tonight.
Going' down, down, down."
Moonlight Drive [demo Version]	https://www.allthelyrics.com/lyrics/doors/moonlight_drive_demo_version-lyrics-323978.html	Essential Rarities	"Let's swim to the moon
Let's climb through the tide
Penetrate the evening
That the city sleeps to hide
Let's swim out tonight, love
It's our turn to try
Parked beside the ocean
On our moonlight drive.
Let's swim to the moon
Let's climb through the tide
Surrender to the waiting worlds
That lap against our side.
Nothing left open
And no time to decide.
We've stepped into a river
On our moonlight drive.
Let's swim to the moon
Let's climb through the tide
You reach a hand to hold me
But I can't be your guide.
It's easy to love you
As I watch you glide.
We're falling through wet forests
On our moonlight drive.
Come on, baby, gonna take a little ride
Going' down by the ocean side
Gonna get real close
Get real tight
Baby gonna drown tonight.
Going' down, down, down."
My Eyes Have Seen You	https://www.allthelyrics.com/lyrics/doors/my_eyes_have_seen_you-lyrics-26380.html	Strange Days	"My eyes have seen you
My eyes have seen you
My eyes have seen you
Stand in your door
When we meet inside
Show me some more
Show me some more
Show me some more
My eyes have seen you
My eyes have seen you
My eyes have seen you
Turn and stare
Fix your hair
Move upstairs
Move upstairs
Move upstairs
My eyes have seen you
My eyes have seen you
My eyes have seen you
Free from disguise
Gazing on a city under
Television skies
Television skies
Television skies
My eyes have seen you
My eyes have seen you
Eyes have seen you
Let them photograph your soul
Memorize your alleys
On an endless roll
Endless roll [x 15]"
My Eyes Have Seen You (Demo Version)	https://www.allthelyrics.com/lyrics/doors/my_eyes_have_seen_you_demo_version-lyrics-1135077.html	Strange Days	"My eyes have seen you
Stand in the door
When we meet inside
Show me some more,
My eyes have seen you
Turn and stare
Fix your hair
Move upstairs.
My eyes have seen you
Free from disguise
Gazing on a city under
Television skies.
My eyes have seen you
Let them photograph your soul
Memorize your alleys
On an endless roll."
My Wild Love	https://www.allthelyrics.com/lyrics/doors/my_wild_love-lyrics-26390.html	Waiting For The Sun	"My wild love went ridin'
She rode all the day
She wrote to the devil
And asked him to pay
The devil was wiser
It's time to repent
He asked her to give back
The money she spent
My wild love went ridin'
She rode to the sea
She gathered together
Some shells for her head
She rode and she rode on
She rode for a while
Then stopped for an evenin'
And lay her head down
She rode on to Christmas
She rode to the farm
She rode to Japan
And we entered a town
By this time the river
Had changed one degree
She asked for the people
To let her go free
My wild love is crazy
She screams like a bird
She moans like a cat
When she wants to be heard
My wild love went ridin'
She rode for an hour
She rode and she rested
And then she rode on
Ride, c'mon"
Mystery Train	https://www.allthelyrics.com/lyrics/doors/mystery_train-lyrics-1029702.html	Live in Detroit	"Train arrive
Sixteen coaches long.
Train arrive
Sixteen coaches long.
Well that mean old train,
Took my baby;
He's gone.
Train, train
Coming 'round the bend.
Train, train
Coming 'round the bend.
Yeah that mean old evil train
Took my one and only friend.
Train, train
Coming down the line.
Train, train
Coming down the line.
Well that mean old rotten train
Took the only friend of mine.
Train, train
Coming down the track.
Train, train
Coming down the track.
Yeah he took my baby
And he never bring her back, alright.
Whoo, whoo.
Train, train
Come and gone.
Took my baby,
Took my baby,
Took my love
Away...
Well I woke up this morning, yeah.
Nothing on my mind."
Names Of The Kingdom	https://www.allthelyrics.com/lyrics/doors/names_of_the_kingdom-lyrics-448756.html	Absolutely Live	"We came down
The rivers & highways
We came down from
Forests & falls
We came down from
Carson & Springfield
We came down from
Phoenix enthralled
& I can tell you
The names of the Kindom
I can tell you
The things that you know
Listening for a fistful of silence
Climbing valleys into the shade"
Newborn Awakening	https://www.allthelyrics.com/lyrics/doors/newborn_awakening-lyrics-60591.html	An American Prayer	"Gently they stir, gently rise
The dead are newborn awakening
With ravaged limbs and wet souls
Gently they sigh in rapt funeral amazement
Who called these dead to dance?
Was it the young woman learning to play the ghost song on her baby grand?
Was it the wilderness children?
Was it the ghost god himself, stuttering, cheering, chatting blindly?
I called you up to anoint the earth
I called you to announce sadness falling like burned skin
I called you to wish you well
To glory in self like a new monster
And now I call you to pray"
No Me Moleste Mosquito	https://www.allthelyrics.com/lyrics/doors/no_me_moleste_mosquito-lyrics-1029703.html	-	"No me moleste mosquito
No me moleste mosquito
No me moleste mosquito
Why don't you go home
No me moleste mosquito
Let me eat my burrito
No me moleste mosquito
Why don't you go home."
Not To Touch The Earth	https://www.allthelyrics.com/lyrics/doors/not_to_touch_the_earth-lyrics-26385.html	Waiting For The Sun	"Not to touch the earth
Not to see the sun
Nothing left to do, but
Run, run, run
Let's run
Let's run
House upon the hill
Moon is lying still
Shadows of the trees
Witnessing the wild breeze
C'mon baby run with me
Let's run
Run with me
Run with me
Run with me
Let's run
The mansion is warm, at the top of the hill
Rich are the rooms and the comforts there
Red are the arms of luxuriant chairs
And you won't know a thing till you get inside
Dead president's corpse in the driver's car
The engine runs on glue and tar
Come on along, not goin' very far
To the East to meet the Czar
Run with me
Run with me
Run with me
Let's run
Whoa!
Some outlaws lived by the side of a lake
The minister's daughter's in love with the snake
Who lives in a well by the side of the road
Wake up, girl, we're almost home
Ya, c'mon!
We should see the gates by mornin'
We should be inside the evenin'
Sun, sun, sun
Burn, burn, burn
Soon, soon, soon
Moon, moon, moon
I will get you
Soon!
Soon!
Soon!
I am the Lizard King
I can do anything"
Orange County Suite	https://www.allthelyrics.com/lyrics/doors/orange_county_suite-lyrics-60564.html	The Doors	"Well I used to know someone fair
She had orange ribbons in her hair
She was such a trip
She was hardly there
But I loved her
Just the same.
There was rain in our window,
The FM set was ragged
But she could talk, yeah,
We learned to speak
And one year
Has gone by
Such a long long road to seek it
All we did was break and freak it
We had all
That lovers ever had
We just blew it
And I'm not sad
Well I'm mad
And I'm bad
And two years
Have gone by
Now her world was bright orange
And the fire glowed
And her friend had a baby
And she lived with us
Yeah, we broke through the window
Yeah, we knocked on the door
Her phone would not answer,
Yeah, but she's still home
Now her father has passed over
And her sister is a star
And her mother smokes diamonds
And she sleeps out in the car
Yeah, but she remembers Chicago
The musicians & guitars
And grass by the lake
And people who laugh'd
And made her poor heart ache
Now we live down in the valley
We work out on the farm
We climb up to the mountains
And everything's fine
And I'm still here
And you're still there
And we're still around"
Paris Blues	https://www.allthelyrics.com/lyrics/doors/paris_blues-lyrics-60566.html	The Doors	"I wish I was a girl of sixteen
Be the queen of the magazine
I'd drive around in a great big car
I'd have a chauffeur like a movie star
And all night long you could hear me scream!
When you look all around, can you believe the shape she's in?
When you look all around, can you believe the shape she's in?
Look all around, can you believe the shape she's in?
Know where I'm goin', can't remember where I've been
Know right where I'm goin', can't remember where I've been
Goin' to the city of love, gonna start my life all over again
Once I was young now I'm gettin' old
Once I was warm, now I feel cold
Well, I'm goin' overseas, gonna grab me some of that gold"
Peace Frog	https://www.allthelyrics.com/lyrics/doors/peace_frog-lyrics-26406.html	Morrison Hotel	"There's blood in the streets, it's up to my ankles
She came
Blood in the streets, it's up to my knee
She came
Blood in the streets in the town of Chicago
She came
Blood on the rise, it's following me
Think about the break of day
She came and then she drove away
Sunlight in her hair
She came
Blood in the streets runs a river of sadness
She came
Blood in the streets it's up to my thigh
She came
Yeah the river runs red down the legs of a city
She came
The women are crying red rivers of weepin'
She came into town and then she drove away
Sunlight in her hair
Indians scattered on dawn's highway bleeding
Ghosts crowd the young child's fragile eggshell mind
Blood in the streets in the town of New Haven
Blood stains the roofs and the palm trees of Venice
Blood in my love in the terrible summer
Bloody red sun of Phantastic L.A.
Blood screams her brain as they chop off her fingers
Blood will be born in the birth of a nation
Blood is the rose of mysterious union
There's blood in the streets, it's up to my ankles
Blood in the streets, it's up to my knee
Blood in the streets in the town of Chicago
Blood on the rise, it's following me"
Peace Frog (Abortion Stories)	https://www.allthelyrics.com/lyrics/doors/peace_frog_abortion_stories-lyrics-543114.html	Morrison Hotel	"There's blood in the streets, it's up to my ankles,
There's blood on the streets, it's up to my knee.
Blood on the streets in the town of Chicago,
Blood on the rise, it's following me.
She came and then she drove away,
Sunlight in her hair.
Blood in the streets runs a river of sadness
Blood in the streets, it's up to my thigh.
The river runs down the legs of the sity
The women are crying rivers of weeping.
She came and then she drove away,
Sunlight in her hair.
Indians scattered on a dawn's highway bleeding,
ghosts crawd the young child's fragile eggshell mind.
Blood in the streets of the town of New Haven,
Blood stains the roofs and the palm trees of Venice.
Blood in my love in the terrible summer,
bloody red sun of Fantastic L.A.
Blood will be born in the birth of a nation.
Blood is the rose of mysterious union.
Blood in the streets, it's up to my ankles,
Blood on the streets, it'up to my knee.
Blood on the streets in the town of Chicago,
Blood on the rise, it's following me."
People Are Strange	https://www.allthelyrics.com/lyrics/doors/people_are_strange-lyrics-26379.html	Strange Days	"People are strange when you're a stranger
Faces look ugly when you're alone
Women seem wicked when you're unwanted
Streets are uneven when you're down
When you're strange
Faces come out of the rain
When you're strange
No one remembers your name
When you're strange
When you're strange
When you're strange
People are strange when you're a stranger
Faces look ugly when you're alone
Women seem wicked when you're unwanted
Streets are uneven when you're down
When you're strange
Faces come out of the rain
When you're strange
No one remembers your name
When you're strange
When you're strange
When you're strange
When you're strange
Faces come out of the rain
When you're strange
No one remembers your name
When you're strange
When you're strange
When you're strange"
Queen Of The Highway	https://www.allthelyrics.com/lyrics/doors/queen_of_the_highway-lyrics-26411.html	Morrison Hotel	"She was a princess, Queen of the Highway
Sign on the road said: ""Take us to Madre""
No one could save her, save the blind tiger
He was a monster, black dressed in leather
She was a princess, Queen of the Highway
Now they are wedded, she is a good girl
Naked as children out in a meadow
Naked as children, wild as can be
Soon to have offspring, start it all over
Start at all over
American boy, American girl
Most beautiful people in the world!
Son of a frontier Indian Swirl
Dancing through the midnight whirl-pool, formless
Hope it can continue a little while longer"
Queen Of The Highway [alternative Version]	https://www.allthelyrics.com/lyrics/doors/queen_of_the_highway_alternative_version-lyrics-324070.html	Essential Rarities	"She was a princess, queen of the Highway.
Sign on the road said ""Take us to Madre.""
No one can save her save the Blind Tiger.
He was a monster, black dressed in leather.
She was a princess, Queen of the Highway.
Now they are wedded, she is a good girl.
Naked as children out in a meadow.
Naked as children, wild as can be.
Soon to have offspring
Start it all over, start it all over.
American boy, American girl
The most beautiful people in the world.
Son of a frontier, indian swirl
Dance into the midnight whirlpool
Formless.
Hope we can continue a little while longer."
Riders On The Storm	https://www.allthelyrics.com/lyrics/doors/riders_on_the_storm-lyrics-60594.html	L.A. Woman	"Riders on the storm
Riders on the storm
Into this house we're born
Into this world we're thrown
Like a dog without a bone
An actor out alone
Riders on the storm
There's a killer on the road
His brain is squirmin' like a toad
Take a long holiday
Let your children play
If ya give this man a ride
Sweet memory will die
Killer on the road, yeah
Girl ya gotta love your man
Girl ya gotta love your man
Take him by the hand
Make him understand
The world on you depends
Our life will never end
Gotta love your man, yeah
Wow!
Riders on the storm
Riders on the storm
Into this house we're born
Into this world we're thrown
Like a dog without a bone
An actor out alone
Riders on the storm
Riders on the storm
Riders on the storm
Riders on the storm
Riders on the storm
Riders on the storm"
Roadhouse Blues	https://www.allthelyrics.com/lyrics/doors/roadhouse_blues-lyrics-26403.html	Morrison Hotel	"Yeah
Yeah, keep your eyes on the road, your hands upon the wheel
Keep your eyes on the road, your hands upon the wheel
Yeah, we're goin' to the Roadhouse
We're gonna have a real
Good time
Yeah, back at the Roadhouse they got some bungalows
Yeah, back at the Roadhouse they got some bungalows
And that's for the people
Who like to go down slow
Let it roll, baby, roll
Let it roll, baby, roll
Let it roll, baby, roll
Let it roll, all night long
Do it, honey, do it
You gotta roll, roll, roll
You gotta thrill my soul, all right
Roll, roll, roll, roll
Thrill my soul
You gotta beep a gunk a chucha
Honk konk konk
You gotta each you puna
Each ya bop a luba
Each yall bump a kechonk
Ease sum konk
Ya, ride
Ashen lady, Ashen lady
Give up your vows, give up your vows
Save our city, save our city
Right now
Well, I woke up this morning, I got myself a beer
Well, I woke up this morning, and I got myself a beer
The future's uncertain, and the end is always near
Let it roll, baby, roll
Let it roll, baby, roll
Let it roll, baby, roll
Let it roll, all night long"
Rock Is Dead	https://www.allthelyrics.com/lyrics/doors/rock_is_dead-lyrics-60562.html	The Doors	"Hi you lady... alright babe... gonna love ya...
When I was just a little boy, 'bout the age of five
I went to sleep,
I heard my mama and papa talking -
She said
We got to stop that boy, he's gettin too far out,
He's goin' wild, we gotta stop that child.
And I lay there listening, feeling bad -
You know, people, I was feeling bad.
Mama didn't like the way I did my thing.
The old lady, she didn't get with that thing.
But my daddy was a sailor, get his head around,
And he said
Boy you got to do it son, get yourself intact,
You gotta love love love love love my baby tonight.
Let me tell you baby 'bout the death of rock,
I used to be a boy in my home block,
Used to feel alone then I heard some news,
Bunch o'cats got the rockin' news.
You know I love my rock'n'roll people,
You know we got some fun,
We gonna rock tonight, yeah c'mon...
Rock and roll is dead.
Rock and roll is dead,
Must be something else instead.
You got to lay right down and
Die, die, die, die yeah...
It's all over baby
That's it
We gotta go
We had some good times
But it's gone
It's all over.
I got a few things on my chest, I got to get 'em off...
Now listen listen listen listen listen...
Now I don't want to hear no talk about no revolution,
And I swear to God I don't want to hear
No talk about no constitution.
And in my frame of mind I am in no mood for
No talk about no... cremation.
The only thing I'm interested in...
I wanna have a good time.
I don't wanna hear no talk about no riots,
No demonstrations, no cacitritions, no impablermations.
There's only one thing I want to see...
That's some dancin' !
We're gonna have some fun !
We're gonna have a good time!
Let's roll !
O boogie... all night long... yeah...
Rocky little woman be my pal,
Gonna be the fool, gotta deep-dap-doo,
You gotta love, love, love ya baby little lotta-gita-do.
Yeah c'mon...
Yeah, wait a minute, wait a minute, wait a minute
Wait a minute !
Now listen here people !
I'm talkin' about the death of rock and roll,
And who killed it.
I'm talkin' about the blues.
I'm talkin' about the news.
Have you heard, have you heard,
Have you heard the word ?
Rock is dead.
Rock is dead.
Now I didn't want to be the one to lay it on ya sweetheart,
But I used to be a little fellow traveller.
I used to think we had the whole thing sewed up, mama.
Then I realised,
Rock and roll is dying, baby.
I wanna see some fun !
I wanna see some hanging out !
I wanna see my people
Non-political
Arithmetical
Transcendental
Irathamadental
Coolambindang bupalookanimbo... !
Are you ready ?
Are you ready ?
Are you ready to sing the blues my baby ?
Yeah, I like it real slow,
I like it real bad,
I like to get myself together
I love to hear you get undressed -
Naked woman, out of doors,
I don't care how loud you snore.
Sun goin' down, way out on the sea,
Here she comes, little girl, gonna set me free.
Alright c'mon, now... one more time...
Yeah...
Train a'ride - sixteen coaches long
Train a'ride - sixteen coaches long
Well I got my baby,
Gonna get on the train and run, yeah...
Well that big black train gonna get my baby,
Big black train,
Yeah the big black train gonna get my love,
Gonna take her, gonna hug her, gonna... whoa !!
Gonna love, love, love, love a dingo yeah...
Big black train.
Now when I got home,
I heard my daddy say,
You want a little piece ?
Do you want a little peace ?
Do you want a little soul ?
Do you want a little soul ?
I could not help myself, I could not help myself,
I could not help !
Help ! Help !
I'm dyin' ! I'm dyin' ! I'm dyin' !
I'm die - die - digadigadoohdah whoa !
It's over !
It's over !
Have mercy !
Have mercy !
Have mercy on your poor son !
We had some good times.
We had a few good times.
But
Those good little times - you know where they are ?
They're absolutely, positively under the ground.
And
As long as I got breath, the death of rock
Is the death of me,
And rock is dead
Well, we're dead... alright... yeah !...
Rock Is Dead"
Runnin' Blue	https://www.allthelyrics.com/lyrics/doors/runnin_blue-lyrics-26400.html	The Soft Parade	"Poor Otis dead and gone
Left me here to sing his song
Pretty little girl with the red dress on
Poor Otis dead and gone
Yeah, back down, turn around slowly
Try it again, remembering when
It was easy, try it again
Much to easy, rememberin' when
All right, look at my shoes
Not quite the walkin' blues
Don't fight, too much to lose
Can't fight the runnin' blues Well, I've got the runnin' blues
Runnin' away, back to L.A.
Got to find the dock of the bay
Maybe find it back in L.A.
Runnin' scared
Runnin' blue
Goin' so fast
What'll I do
Well, I've got the runnin' blues
Runnin' away, back to L.A.
Got to find the dock of the bay
Maybe find it back in L.A.
All right, look at my shoes
Not quite the walkin' blues
Don't fight, too much to lose
Can't fight the runnin' blues
All right, look at my shoes
Not quite the walkin' blues
Don't fight, too much to lose
Can't fight the runnin' blues"
