song	link	album	lyrics
Love Of My Life	https://www.allthelyrics.com/lyrics/queen/love_of_my_life-lyrics-56150.html	Live At Wembley '86	"Love of my life, you've hurt me
You've broken my heart, and now you leave me
Love of my life, can't you see...
Bring it back, bring it back, don't take it away from me
Because you don't know, what it means to me
Love of my life, don't leave me
You've taken my love, you now desert me
Love of my life can't you see...
Bring it back bring it back, don't take it away from me
Because you don't know, what it means to me
You will remember, when this is blown over
And everything's all by the way
When I grow older I will be there at your side to remind you
How I still love you (I still love you)
Back hurry back, please bring it back home to me
Because you don't know, what it means to me
Love of my life, Love of my life, Ooh, Ooh, Ooh, Ooh"
Machines (Or 'Back To Humans')	https://www.allthelyrics.com/lyrics/queen/machines_or_back_to_humans-lyrics-56001.html	The Works	"Machines...
It's a machines world, Don't tell me I ain't got no soul
When the machines take over,
It ain't no place for rock and roll
They tell me I don't care, But deep inside I'm just a man
They freeze me, they burn me, They squeeze me, they stress me
With smoke blackened pistons of steel they compress me
But no-one, but no-one but, no-one can wrest me away
Back to humans
We have no disease no trouble of mind
No thank you or please no regard for the time
We never cry we never retreat
We have no conception of love or defeat
What's that machine noise? It's bytes and megachips for tea
It's that machine boys, With random access memory
Never worry, never mind, Not for money not for gold
Its software, is hardware, its heartbeat, is time-share
Its midwife's a disc drive, its sex life, is quantised
It's self-perpetuating a parahumanoidarianised
Back to humans, Back to humans
Back to machines
Machines...
Living in a new world, Thinking in the past
Living in a new world, How you gonna last?
Machine world, Back to humans
It's a machines world, Thinking in the past (back to humans)
Living in a new world, How you gonna last?
Machine world, It's a machine's world
Back to humans, Living in a new world
How you gonna last? Machine world
It's a machine's world"
Mad The Swine	https://www.allthelyrics.com/lyrics/queen/mad_the_swine-lyrics-264184.html	Queen	"Been here before a long time ago
But this time I wear no sandals
Ages past I gave all you people food and water
Three feet tall,
so very small
I'm no trouble
I bring thunder, lightning, sun and the rain
For all the people in the land
A message of love
I bring you from up above
All good children gather around
Come join your hands and sing along
They call me Mad the swine
I guess I'm Mad the swine
I've come to save you, save you
Mad the swine
Mad the swine
So all you people gather around
Hold out your hands and praise the Lord
I'll walk upon the water just as before
I'll help the meek and the mild
And believers and the blind
And all the creatures - great and small
Let me take you to the river without a fall
Oh and then one day you'll realise
You're all the same within his eyes
That's all I've come to say just like before
They call me Mad the swine
I'm Mad the swine
I've come to save you, save you
Mad the swine
Mad the swine
So all you people gather around
Hold out your hands and praise the Lord
Ooh ooh ooh
Fall down
So all you people gather around
Hold out your hands and praise the Lord
Don't ever fail me
Mad the swine
Mad the swine
I've come to save you, save you
Fall down
Mad the swine
Mad the swine
So all you people gather around
Hold out your hands and praise the Lord
Hands and praise the Lord
Praise the Lord
Get down on knees and pray with the Lord"
Made In Heaven	https://www.allthelyrics.com/lyrics/queen/made_in_heaven-lyrics-56199.html	Made In Heaven	"I'm taking my right in destiny, willing to play my part
Living with painful memories, loving with all my heart
Made in heaven made in heaven it was all meant to be yeah
Made in heaven, made in heaven
That's what they say can't you see
That's what everybody says to me, can't you see, oh
I know, I know, I know that it's true
Yes it's really meant to be deep in my heart
I'm having to learn to pay the price, they're turning me upside down
Waiting for possibilities, don't see too many around
Made in heaven, made in heaven it's for all to see
Made in heaven, made in heaven
That's what everybody says everybody says to me
It was really meant to be, oh can't you see
Yeah everybody, everybody says, yes it was meant to be
Yeah, yeah
When stormy weather comes around it was made in heaven
When sunny skies break through behind the clouds
I wish it could last forever, yeah
Wish it could last forever for ever
Made in heaven
I'm playing my role in history, looking to find my goal
Taking in all this misery, but giving it all my soul
Made in heaven, made in heaven, it was all meant to be
Made in heaven, made in heaven
That's what everybody says wait and see
It was really meant to be so plain to see, yeah
Everybody, everybody, everybody tells me so
Yes it was plain to see yes it was meant to be
Written in the stars, written in the stars
Written in the stars"
Magic Is Beautiful	https://www.allthelyrics.com/node/1764074	A Kind Of Magic	"*Intro*
I Don't Want Go To Hell
I Want In The Heaven
Don't Leave Me
Don't Leave Me
I Want In Heaven
Helping For My Bicycle
Magic Is Beautiful
Magic Is Beautiful
The Magic Is Very Beautiful
I Want Go To Bar
I Want Go To Sleep
I Don't Want To Hell
Magic Is Beautiful
Something I Want Read My Book
The Girls In The Cars
The Motorbike In The Garage
Any Vehicles On The Airport
Don't Sleep Please
Magic Is Beautiful
Magic Is Beautiful
The Magic Is Very Beautiful
I Want Go To Bar
I Want Go To Sleep
I Don't Want To Hell
Magic Is Beautiful
*Interlude*
I Turned From My Calculator
In The Japan I Eat Ramen
Sushi And Japan Food Is Very Very
Very, Very, Very, Very, Deliciousssss....
*Guitar Solo*
Magic Is Beautiful
Magic Is Beautiful
The Magic Is Very Beautiful
I Want Go To Bar
I Want Go To Sleep
Magic Is Beautiful
Magic Is Beautiful
Magic Is Beautiful
The Magicccc... Is Veryyyyy.... Beautiful
I Want Go To Bar
I Want Go To Sleep
Magic Is Beautiful
*Instrumental*
Let's Go, Let's Go
Magic It's Beautiful"
Man On The Prowl	https://www.allthelyrics.com/lyrics/queen/man_on_the_prowl-lyrics-56002.html	The Works	"I'm gonna take a little walk on the wild side
I'm gonna loosen up and get me some gas
I'm gonna get me some action,
go crazy driving is the fast lane
My baby left me alone
She done me dirty and I'm feeling so lonely
So come home, come home
If you don't you're gonna break my heart
Man on the prowl, you'd better watch out
I'm on the loose and I'm looking for trouble
So look out (yeah, yeah) - look out (yeah, yeah)
I'm a man on the prowl
I don't wanna be a rock'n'roll steady
I just wanna be low down trash
I wanna go to the movies, all I wanna do is sit on my ass
So honey come home (come home, come home)
Don't leave me when I'm feeling so lonely
Come home (yeah, yeah) - come home (yeah, yeah)
If you don't you're gonna break my heart
Man on the prowl, You'd better watch out
I'm on the loose and I'm looking for trouble
So look out (yeah, yeah) - look out (yeah, yeah)
Because I'm a man on the prowl
Well I keep dreaming about my baby
But it ain't gonna get me nowhere
I'm gonna teach my baby dancing
But I ain't no Fred Astaire
So baby look out - I'm a man on the prowl
Look out - man on the prowl - yeah!
Baby, baby, baby look out - man on the prowl
So baby come home
I'm on the loose and I'm looking for trouble
Baby come home - oh yeah!
Because I'm a man on the prowl
So honey come home - come home
Because I'm a man on the prowl - yeah!
Man on the prowl"
Misfire	https://www.allthelyrics.com/lyrics/queen/misfire-lyrics-56173.html	Sheer Heart Attack	"Don't you misfire fill me up , with the desire to carry on
Don't you know honey that love's a game, It's always a hit or miss
So take your aim, Got to hold on tight, Shoot me out of sight
Don't you misfire fill me up, with the desire to carry on
Don't you misfire fill me up, with the desire to carry on
Your gun is loaded, and pointing my way
There's only one bullet, so don't delay
Got to time it right, fire me through the night
Come on take a shot, fire me higher
Don't you miss this time, Please don't misfire
Misfire
Don't you misfire fill me up , with the desire to carry on
Don't you know honey that love's a game, It's always a hit or miss
So take your aim, Got to hold on tight, Shoot me out of sight
Don't you misfire fill me up, with the desire to carry on
Don't you misfire fill me up, with the desire to carry on
Your gun is loaded, and pointing my way
There's only one bullet, so don't delay
Got to time it right, fire me through the night
Come on take a shot, fire me higher
Don't you miss this time, Please don't misfire
Misfire"
Modern Times Rock 'n' Roll	https://www.allthelyrics.com/lyrics/queen/modern_times_rock_n_roll-lyrics-56215.html	Queen	"Had to make do with a worn out rock and roll scene
The old bop is getting tired need a rest, well you know what I mean
Fifty eight that was great,
but it's over now and that's all
Something harder's coming up, gonna really knock a hole in the wall
Gonna hit ya grab you hard, make you feel ten feet tall
Well I hope that big new baby's gonna come along soon
You don't know it could happen any old rainy afternoon
With the temperature down, and the juke box blowing no fuse
And my musical life's feeling, like a long Sunday School cruise
And you know there's one thing, every single body could use
Yeah listen to me baby, let me tell you what it's all about
Modern times rock and roll, Modern times rock and roll
Get your high heeled guitar boots and some groovy clothes
Get a hair piece on your chest, and a ring through your nose
Find a nice little man who says, he's gonna make you a real big star
Stars in your eyes ants in your pants, think you should go far
Everybody in this bum sucking world's, gonna know just who you are
Look out...
Modern times rock and roll!!"
More Of That Jazz	https://www.allthelyrics.com/lyrics/queen/more_of_that_jazz-lyrics-56064.html	Jazz	"If you're feeling tired and lonely
Uninspired and lonely
If you're thinking how the days seem long
All you're given, is what you've been given
A thousand times before
Just more more
More of that jazz
More, no more of that jazz
Give me no more
No more of that jazz
Only football gives us thrills
Rock'n'roll just pays the bills
Only our team is the real team
Bring out the dogs get on your feet
Lay on the floor
Can't help thinking I've heard that line before
Just more more
More of that jazz
More, no more of that jazz
Give me no more
No more of that jazz
Oh no matter
-Fool got no business hanging round and telling lies-
-Bicycle races are coming your way-
-If you can't beat 'em join them-
-Fun it-
-Oh you're gonna let it all hang out
fat bottomed girls you make the rocking world go round-
No more, no more, no more
Of that jazz"
Mother Love	https://www.allthelyrics.com/lyrics/queen/mother_love-lyrics-56154.html	Made In Heaven	"I don't want to sleep with you
I don't need the passion too
I don't want a stormy affair
To make me feel my life is heading somewhere
All I want is the comfort and care
Just to know that my woman gives me sweet mother love
I've walked too long in this lonely lane
I've had enough of this same old game
I'm a man of the world and they say that I'm strong
But my heart is heavy, and my hope is gone
Out in the city, in the cold world outside
I don't want pity, just a safe place to hide
Mama please, let me back inside
I don't want to make no waves
But you can give me all the love that I crave
I can't take it if you see me cry
I long for peace before I die
All I want is to know that you're there
You're gonna give me all your sweet mother love
My body's aching, but I can't sleep
My dreams are all the company I keep
Got such a feeling as the sun goes down
I'm coming home to my sweet mother love"
Mustapha	https://www.allthelyrics.com/lyrics/queen/mustapha-lyrics-56091.html	Jazz	"Ibrahim, Ibrahim, Ibrahim,
Allah, Allah, Allah, Allah will pray for you.
Hey!
Mustapha, Mustapha, Mustapha Ibrahim.
Mustapha, Mustapha, Mustapha Ibrahim.
Mustapha Ibrahim, Mustapha Ibrahim
Allah, Allah, Allah will pray for you.
Mustapha Ibrahim, al havra kris vanin
Allah, Allah, Allah will pray for you.
Mustapha, hey!
Mustapha
Mustapha Ibrahim, Mustapha Ibrahim, hey!
Allah-i, Allah-i, Allah-i,
Ibra Ibra Ibrahim, yeah!
Ibrahim, Ibrahim, Ibrahim,
Allah Allah Allah-i hey!
Mustapha Mustapha, Allah-i na stolei
Mustapha Mustapha, Achtar es na sholei
Mustapha Mustapha, Mochamut dei ya low eshelei
Mustapha Mustapha, ai ai ai ai ahelei
Mustapha, Mustapha,
Ist avil ahiln avil ahiln adhim Mustapha,
Salaam Aleikum!
Mustapha Ibrahim, Mustapha Ibrahim
Allah, Allah, Allah will pray for you.
Mustapha Ibrahim, achbar ish navin
Allah, Allah, Allah will pray for you.
Mustapha, Mustapha
Mustapha Ibrahim, Mustapha Ibrahim, hey!
Allah-i, Allah-i, Allah-i,
Ibra Ibra Ibrahim, yeah!
Ibrahim, Ibrahim, Ibrahim,
Allah Allah Allah-i hey!
Mustapha, Mustapha
Mustapha, Mustapha
Mustapham Mustapha
Mustapha, Mustapha
Mustapha, Mustapha,
Vontap ist ahiln avil ahiln adhim Mustapha,
Aleikum Salaam hey!"
My Baby Does Me	https://www.allthelyrics.com/lyrics/queen/my_baby_does_me-lyrics-56265.html	The Miracle	"Turn it up a bit please
My baby
Baby does
My baby does me good
My baby does
My baby does me
My baby does me good
My lady
Understands
Understands me right
She understands me
She understands me
Understands me right
My baby cares
She really cares
She knows what's really right for me
Does me good then she hurts me so
She winds me up and then lets me go
Turns me on and then tells me no
She's just a pussy cat
My baby loves me
My baby loves me
My baby cuffs me
One day she tells me that she cares
Another day she tells me she don't love me
She really really does me
Ooh
Now people do you believe this
Do you
Ooh
Oooh
She really really really really really really
Does me"
My Fairy King	https://www.allthelyrics.com/lyrics/queen/my_fairy_king-lyrics-56218.html	Queen	"In the land where horses born with eagle wings, and honey bees have lost their stings
There's singing forever,
lions den with fallow deer, and rivers made from wines so clear
Flow on and on forever, Dragons fly like sparrows thru' the air
And baby lambs where Samson dares... To go on on on on on on
My fairy king can see things, He rules the air and turns the tides
That are not there for you and me, Oooh yeah he guides the winds
My fairy king can do right and nothing wrong, Then came man to savage in the night
To run like thieves and to kill like knives, To take away the power from the magic hand
To bring about the ruin of the promised land
They turn the milk into sour, like the blue in the blood of my veins
Why can't you see it, fire burning in hell with the cry of screaming rain
Son of heaven set me free and let me go, Sea turn dry no salt from sand
Seasons fly no helping hand, Teeth don't shine like pearls for poor man's eyes
Someone someone just drained the colour from my wings, Broken my fairy circle ring
And shamed the king in all his pride, changed the wings and wronged the tides
Mother mercury mercury, look what they've done to me
I cannot run I cannot hide"
My Life Has Been Saved	https://www.allthelyrics.com/lyrics/queen/my_life_has_been_saved-lyrics-56143.html	Made In Heaven	"This is where we are today
People going separate ways
This is the way things are now
In disarray
I read it in the papers
There's death on every page
Oh Lord, I thank the Lord above
My life has been saved yeah
Here we go
Tellin' lies
Here we go - here we go
Wooh ooh ooh, my life has been saved
Saved my life, ooh, yeah-eah oh ohh
This is the way we are today
ohoh ohoh
We're right back where we started from
People going separate ways
This is the way things are now
In disarray - hey
I read it in the papers
There's death on every page
Aah - oh Lord, I thank you from above
My life has been saved
Ooh ooh ooh ooh my life
My life has been saved
Ooh my my life
My life has been saved
I'm in the dark, I'm blind
I don't know what's coming to me"
My Melancholy Blues	https://www.allthelyrics.com/lyrics/queen/my_melancholy_blues-lyrics-56092.html	News Of The World	"Another party's over
And I'm left cold sober
My baby left me for somebody new
I don't wanna talk about it
Want to forget about it
I'm intoxicated with that special brew
So come and get me, let me
Get in that sinking feeling
That says my heart is on an all time low - so
Don't expect me
To behave perfectly
And wear that sunny smile
My guess is I'm in for a cloudy and overcast
Don't try and stop me
'Cause I'm heading for that stormy weather soon
I'm causing a mild sensation
With this new occupation
I'm permanently glued
To this extraordinary mood, so now moveover
And let me take over
With my melancholy blues
I'm causing a mild sensation
With this new occupation
I'm in the news
I'm just getting used to my new exposure
So come into my enclosure
And meet my melancholy blues"
Need Your Loving Tonight	https://www.allthelyrics.com/lyrics/queen/need_your_loving_tonight-lyrics-56052.html	The Game	"No I'll never look back in anger
No I'll never find me an answer
You promised me you'd keep in touch
I read your letter and it hurt me so much
I said I'd never never be angry with you
I don't wanna feel like a stranger no
Because I'd rather stay out of danger
I read your letter so many times
I got your meaning between the lines
I said I'd never never be angry with you
I must be strong so she won't know how much I miss her
I only hope as time goes on I'll forget her
My bodies aching can't sleep at night
I'm to exhausted to start a fight
And if I see her with another guy
I'll eat my heart out because I love her
Love her love her love her
Come on baby let's get together
I'll love you baby I'll love you forever
I'm trying hard to stay away
What made you change? What did I say?
Oooh I need your loving tonight
Oooh I need your loving
Oooh I need your loving
Oooh I need your loving babe tonight
Hit me
Oooh I need your loving tonight
No I'll never look back in anger
No I'll never find me an answer
Can't be no warning how could I guess?
I'll have to learn to forgive and forget
Oooh I need your loving
Oooh I need your loving
Oooh I need your loving tonight"
Nevermore	https://www.allthelyrics.com/lyrics/queen/nevermore-lyrics-56206.html	Queen II	"There's no living in my life anymore, the seas have gone dry
And the rain's stopped falling,
please don't you cry any more
Can't you see, listen to the breeze, whisper to me please
Don't send me to the path of nevermore
Even the valley's below, where the rays of the sun
Were so warm and tender, Now haven't anything to grow
Can't you see?
Why did you have to leave me? (nevermore)
Why did you deceive me? (nevermore)
You sent me to the path of nevermore
When you say you didn't love me anymore
Ah ah nevermore nevermore"
No-One But You (Only The Good Die Young)	https://www.allthelyrics.com/lyrics/queen/noone_but_you_only_the_good_die_young-lyrics-55960.html	Disc: 2	"A hand above the water, an angel reaching for the sky
Is it raining in heaven, do you want us to cry?
And everywhere the broken-hearted, On every lonely avenue
No-one could reach them, No-one but you
One by one
Only the good die young
They're only flying too close to the sun
And life goes on
Without you
Another tricky situation, I get to drowning in the blues
And I find myself thinking, well, what would you do?
Yes, it was such an operation, forever paying every due
Hell, you made a sensation (sensation)
You found a way through (found a way through)
One by one
Only the good die young
They're only flying too close to the sun
We'll remember
Forever
And now the party must be over, I guess we'll never understand
The sense of your leaving, was it the way it was planned?
So we grace another table, and raise our glasses one more time
There's a face at the window
And I ain't never, never saying goodbye
One by one
Only the good die young
They're only flying too close to the sun
Crying for nothing
Crying for no-one
No-one but you"
Now I'm Here	https://www.allthelyrics.com/lyrics/queen/now_im_here-lyrics-56182.html	Greatest Hits III	"Here I stand (here I stand..)
Look around around around around
(Around around around around..)
But you won't see me (you won't see me..)
Now I'm here (now I'm here..)Now I'm there (now I'm there..)
I'm just a just a... (just a new man)
Yes you made me live again
A baby I was when you took my hand
And the light of the night burned bright
And the people all stared didn't understand
But you knew my name on sight
Whatever came of you and me?
America's new bride to be
Don't worry baby I'm safe and sound
Down in the dungeon just Peaches and me
Don't I love her so?
Yes she made me live again Yeah!
A thin moon me in the smoke screen sky
Where the beams of your love light chase
Don't move don't speak don't feel no pain
With the rain running down my face
Your matches still light up the sky
And many a tear lives on in my eye
Down in the city just Hoople and me
Don't I love him so don't I love him so?
Whatever comes of you and me
I love to leave my memories with you
Now I'm here (now I'm here.)
Think I'll stay around around around
(Around around around around..)
Down in the city just you and me
(Down in the city just you and me..)
Don't I love you so?
Go Go Go Little Queenie"
Ogre Battle	https://www.allthelyrics.com/lyrics/queen/ogre_battle-lyrics-56208.html	Queen II	"Now once upon a time, an old man told me a fable
When the piper is gone, and the soup is cold on the table
And if the black crow flies,
to find a new destination, That is the sign
Come tonight, Come to the ogre site, Come to the ogre battle fight
He gives a great big cry, and he can swallow up the ocean
With a mighty tongue he catches flies, and the palm of his hand incredible size
One great big eye has to focus in your direction, now the battle is on
Yeah yeah yeah! Come tonight, Come to the ogre site, Come to the ogre battle fight
The ogre men are still inside, The two way mirror mountain
You gotta keep down, right out of sight
You can't see in but they can see out, 'keep a look out'
The ogre men are coming out, from the two way mirror mountain
They're running up behind, and they're coming all about
Can't go east because you gotta go south
Ogre men are coming home, the great big fight is over
Bugle blow let trumpet cry, Ogre battle lives for ever more
You can come along, You can come along... Come to ogre battle"
One Vision	https://www.allthelyrics.com/lyrics/queen/one_vision-lyrics-55969.html	Innuendo	"(God works in mysterious ways ... mysterious ways)
One man, one goal, one mission
One heart one goal just one solution
One flash of light, yeah one God, one vision
One flesh, one bone, one true religion
One voice, one hope, one real decision
Wo, wo, wo, wo, gimme one vision
No wrong, no right
I'm gonna tell you there's no black and no white
No blood, no stain
All we need is one world wide vision
One flesh, one bone, one true religion
One race, one hope, one real decision
Wo, wo, wo, wo, oh yeah, oh yeah, oh yeah
I had a dream, When I was young
A dream of sweet illusion
A glimpse of hope and unity
And visions of one sweet union
But a cold wind blows and a dark rain falls
And in my heart it shows
Look what they've done to my dreams
So give me your hands, give me your hearts... I'm ready
There's only one direction
One world, one nation, Yeah, one vision
No hate, no fight, just excitation
All through the night it's a celebration wo, wo, wo, wo yeah
One, one, one, one...
One flesh, one bone, one true religion
One voice, one hope, one real decision
Gimme one light, Gimme one hope
Just gimme
One man, one man
One bar, one night
One day, hey, hey
Just, gimme, gimme, gimme, gimme
Fried chicken"
One Year Of Love	https://www.allthelyrics.com/lyrics/queen/one_year_of_love-lyrics-55963.html	A Kind Of Magic	"Just one year of love, is better than a lifetime alone
One sentimental moment in your arms
Is like a shooting star right through my heart
It's always a rainy day without you
I'm a prisoner of love inside you -
I'm falling apart all around you - yeah
My heart cries out to your heart
I'm lonely but you can save me
My hand reaches for to your hand
I'm cold but you light the fire in me
My lips search for your lips
I'm hungry for your touch
There's so much left unspoken
And all I can do is surrender
To the moment just surrender
And no-one ever told me that love would hurt so much (Oooh yes it hurts)
And pain is so close to pleasure
And all I can do is surrender to your love
Just surrender to your love
Just one year of love, is better than a lifetime alone
One sentimental moment in your arms
Is like a shooting star right through my heart
It's always a rainy day without you
I'm a prisoner of love inside you
I'm falling apart all around you
And all I can do is surrender"
Pain Is So Close To Pleasure	https://www.allthelyrics.com/lyrics/queen/pain_is_so_close_to_pleasure-lyrics-55962.html	A Kind Of Magic	"Oooh, oooh, pain is so close to pleasure, oh yeah
Sunshine and rainy weather go hand in hand together all your life
Oooh, oooh, pain is so close to pleasure everybody knows
One day we love each other then we're fighting one another all the time
When I was young and just getting started
And people talked to me they sounded broken hearted
Then I grew up and got my imagination
And all I wanted was to start a new relation
So in love but love had a bad reaction
I was looking for some good old satisfaction
But pain is all I got when all I needed was some love and affection
Oooh, oooh, pain is so close to pleasure, yeah, yeah
Sunshine and rainy weather go hand in hand together all your life
Pain and pleasure, Oooh, oooh, pain and pleasure
When your plans go wrong and you turn out the light
But inside of your mind you have to put up a fight
Where are the answers that we're all searching for
There's nothing in this world to be sure of anymore
Some days you're feeling good some days you're feeling bad
But if you're feeling happy someone else is always sad
Let the sweetness of love wipe the tears from your face
For better for worse so let's make the best of the rest of our years
Oooh oooh pain is so close to pleasure I told you so
Sunshine and rainy weather go hand in hand together all your life
Pain and pleasure, Oooh, oooh, pain is so close to pleasure, yeah, yeah
Sunshine and rainy weather go hand in hand together all your life
All your life
Pain - pleasure ."
Party	https://www.allthelyrics.com/lyrics/queen/party-lyrics-56284.html	The Miracle	"We had a good night jamming away
There was a full moon showing
And we wanted to play
But in the cold light of day next morning
Party was over uh uh
The party was over
We got love and we got style
And we got sex and I know I know we got what it takes
Oh oh oh oh oh - oh oh oh
Why don't you come back and play
Come back and play (hey hey) come back and play
We got all night all day
Everybody's gone away
Why don't you come back and play come back and play
Come back and play come back and play
Play play it play it
Go get 'em boy - let's party
Yeah
Give it give it
We had a food fight in somebody's face
We were up all night singing (singing)
And giving a chase
But in the cold light of day next morning
Everybody was hung over
Hey come back and play (come back and play) come back
and play
We got all night all day
Everybody's gone away
Why don't you come back and play (and play) come back
and play
We got all night we got all day
We got all night to play
Come back come back come back come back back and play
Hey hey hey
Goodbye goodbye goodbye goodbye the party is over"
Play The Game	https://www.allthelyrics.com/lyrics/queen/play_the_game-lyrics-56062.html	Greatest Hits	"Open up your mind and let me step inside
Rest your weary head and let your heart decide
It's so easy when you know the rules
It's so easy all you have to do
Is fall in love, play the game
Everybody play the game of love
When you're feeling down and your resistance is low
Light another cigarette and let yourself go
This is your life, don't play hard to get
It's a free world
All you have to do is fall in love
Play the game, everyone play the game of love
My game of love has just begun
Love runs from my head down to my toes
My love is pumping through my veins (play the game)
Driving me insane, Come, come, come, come
Play the game, play the game, play the game, play the game
Play the game, everybody play the game, of love
This is your life - don't play hard to get
It's a free free world all you have to do is fall in love
Play the game yeah play the game of love
Your life - don't play hard to get
It's a free free world all you have to do is fall in love
Play the game - everybody play the game..."
Princes Of The Universe	https://www.allthelyrics.com/lyrics/queen/princes_of_the_universe-lyrics-56291.html	Disc: 2	"Here we are, born to be kings, We're the princes of the universe
Here we belong, Fighting to survive in a world with the darkest powers
And here we are.we're the princes of the universe.
Here we belong.fighting for survival.
We've come to be the rulers of your world.
I am immortal.i have inside me blood of kings.
I have no rival.no man can be my equal.
Take me to the future of your world.
Born to be kings.princes of the universe.
Fighting and free.got your world in my hand.
I'm here for your love and I'll make my stand.
We were born to be princes of the universe.
No man could understand.my power is in my own hand.
Ooh.ooh.ooh.ooh.people talk about you.
People say you've had your day.
I'm a man that will go far.
Fly the moon and reach for the stars.
With my sword and head held high.
Got to pass the test first time - yeah.
I know that people talk about me I hear it every day.
But I can prove you wrong cos I'm right first time.
Yeah.yeah.alright.watch this man fly.
Bring on the girls.
Here we are.born to be kings.we're the princes of
The universe.here we belong.born to be kings.
Princes of the universe.fighting and free.
Got the world in my hands.i'm here for your love.
And I'll make my stand.
We were born to be princes of the universe"
Put Out The Fire	https://www.allthelyrics.com/lyrics/queen/put_out_the_fire-lyrics-56028.html	Greatest Hits III	"They called him a hero, In the land of the free
But he wouldn't shake my hand boy, He disappointed me
So I got my hand gun, And I blew him away
That critter was a bad guy, And I had to make him pay
You might fear for my reason, I don't care what they say
Look out baby it's the season, For the mad masquerade
Put out the fire, put out the fire, put out the fire
Oh you need a bullet like a hole in the head
Put out the fire, put out the fire, put out the fire
Don't believe what your grand-daddy said
She was my lover, It was a shame that she died
But the constitution's right on my side
Because I caught my lover in the neighbours bed
I got retribution Filled 'em all full of lead
I've been told it's the fashion, To let me on the streets again
It's nothing but a crime of passion, And I'm not to blame
Put out the fire, put out the fire, put out the fire
You need a weapon like a hole in the head
Put out the fire, put out the fire, baby, put out the fire
And let your sons and daughters sleep sound in their beds
You know a gun never killed nobody, You can ask anyone
People get shot by people, People with guns
Put out the fire, put out the fire, put out the fire
You need a gun like a hole in the head
Put out the fire, put out the fire, put out the fire
Just tell me that old fashioned gun law is dead
Shoot shoot.."
Radio Ga Ga	https://www.allthelyrics.com/lyrics/queen/radio_ga_ga-lyrics-56010.html	Innuendo	"I'd sit alone and watch your light
My only friend through teenage nights
And everything I had to know,
I heard it on my radio
You gave them all those old time stars
Through wars of worlds - invaded by Mars
You made 'em laugh - you made 'em cry
You made us feel like we could fly
So don't become some background noise
A backdrop for the girls and boys
Who just don't know or just don't care
And just complain when you're not there
You had your time you had the power
You've yet to have your finest hour
Radio
All we hear is Radio ga-ga
Radio goo-goo, Radio ga-ga
All we hear is Radio ga-ga, Radio blah blah
Radio what's new?, Radio someone still loves you
We watch the shows - we watch the stars
On videos for hours and hours
We hardly need to use our ears
How music changes through the years
Let's hope you never leave old friend
Like all good things on you we depend
So stick around because we might miss you
When we grow tired of all this visual
You had your time you had the power
You've yet to have your finest hour
Radio
All we hear is Radio ga-ga
Radio goo-goo, Radio ga-ga
All we hear is Radio ga-ga
Radio goo-goo, Radio ga-ga
All we hear is Radio ga-ga, Radio blah blah
Radio what's new? Someone still loves you
Radio ga-ga, Radio ga-ga
Radio ga-ga, Radio
You had your time you had the power
You've yet to have your finest hour
Radio"
Rain Must Fall	https://www.allthelyrics.com/lyrics/queen/rain_must_fall-lyrics-56267.html	The Miracle	"I can see it in your stars
Life is so exciting
Acting so bizzare
Your world is so inviting
Playing really cool
And looking so mysterious honey
Your every day is full of sunshine
But into every life a little rain must fall
No problem
Uh
Be cool now
Anyone who imagines
They can blind you with science
Bully you all over
With property and finance
But you have the position
To call the shots and name the price honey
You found success and recognition
But into every life a little rain must fall
Flo Jo
You lead a fairy tale existance
But into every life a little rain must fall
Be cool
Hah
Kiss kiss
Others seem to think
You are over dramatising
Problems at work
So it's hardly suprising
There's little you can do
To alter their opinions honey
You want a clean reputation
But now you're facing complications
'Cos into every life a little rain must fall
Be cool
Get serious
Alright
Play it nice and cool
Play it nice and cool
That's good
One more time
Aha
I like it"
Ride The Wild Wind	https://www.allthelyrics.com/lyrics/queen/ride_the_wild_wind-lyrics-56251.html	Greatest Hits III	"Ride the wild wind (Push the envelope don't sit on the fence)
(Hey, hey, hey) Ride the wild wind
Live life on the razor's edge (Hey, hey, hey)
Gonna ride the whirlwind
It ain't dangerous - enough for me
Get your head down baby (yeah) we're gonna ride tonight
Your angel eyes are shining bright
I wanna take your hand, lead you from this place
Gonna leave it all behind, check out of this rat race
Ride the wild wind (hey, hey, hey)
Ride the wild wind (hey, hey, hey)
Gonna ride the wild wind
It ain't dangerous - enough for me
Tie your hair back baby, we're gonna ride tonight (yeah)
We got freaks to the left, we got jerks to the right
Sometimes I get so low, I just have to ride
Let me take your hand, let me be your guide
Oooh ride the wild wind (Don't sit on the fence)
(Hey, hey, hey) Ride the wild wind
(Live life on the razor's edge) (Hey, hey hey)
Gonna ride the wild wind
It ain't dangerous - enough for me
Yeah ride the wild wind (hey, hey, hey)
Oooh ride the wild wind (hey, hey, hey)
Gonna ride it ride the wild wind
It ain't dangerous - enough for me
Ride the wild wind, ride the wild wind
(Hey, hey, hey) The wild wind
The wild wind"
