song	link	album	lyrics
Letters From Earth	https://www.allthelyrics.com/lyrics/black_sabbath/letters_from_earth-lyrics-104104.html	Dehumanizer	"Well it's a cold world
And I'm in the middle
Caught in the in-between
I don't belong here
So I'm writing to you
It's wrong here
Where I'm sending you some
Chorus:
Letters from earth, yeah
Well it's a new world
And now I'm a stranger
Stranger than you know
I don't belong here
And I'm writing to you
With blood on my hands
What if I send you madness
What if I send you pain
And letters from earth, ooh
All right
Come on it's another game
But you gotta play on
Cause they say it's just pretend
Ask them why they say you'll never, never die
Come on - the game is called the end
Well it's a cold world
And I'm in the middle
Caught in the in-between
I don't belong here
So I'm writing to you
Hey let me explain
What if I send you confusion
What is the time and the pain worth
Oh no no
I'm only sending -
Letters from the earth
Letters from earth, ..."
Little Dolls	https://www.allthelyrics.com/lyrics/black_sabbath/little_dolls-lyrics-104105.html	-	"Writhing and screaming, the pain just won't go
He'll show you no mercy
Your image in his hands, it's useless to try
Escaping his curses
The pins and needles prick the skin of little dolls
Tourted and flaming, you'll give birth to hell
Living a nightmare
It is a pity, you'll pray for your death
But he's in no hurry
The pins and needles prick the skin of little dolls
(CHORUS)
Nowhere to run
Your fate is in his hands
Your time has come
You'll live to his command
I'm warning you
The worst is yet to come
The killer who
Remains a mystery
I that believe in the stories of old
Would never fight it
Demons and curses that play on your soul
Like something ignited
You never imagined such a fate could follow you
(You never thought it was true)
And when it's your time I wonder how
(And what you'll do)
Your kinds of troubles running deeper than the sea
(So what you gonna do about it)
You broke(the rule)
You've been(a fool)
The little doll is you, YEAH!
(CHORUS)
Writhing and screaming, the pain just won't go
He'll show you no mercy
Your image in his hands, it's useless to try
Escaping his curses
(CHORUS)"
Lonely Is The Word	https://www.allthelyrics.com/lyrics/black_sabbath/lonely_is_the_word-lyrics-104106.html	Heaven Hell	"LONELY IS THE WORD
It's a long way to nowhere
and I'm leaving very soon
On the way we pass so close
to the back side of the moon
Hey join the traveler if you got nowhere to go
Hang your head and take my hand
it's the only road I know
Oh! Lonely is the word, yeah yeah yeah!
I've been higher than stardust
I've been seen upon the sun
I used to count in millions then
but now I only count in one
come on, join the traveler
if you got nowhere to go
Hang your head and take my hand
it's the only road I know
Yeah, Lonely is the word
got to be the saddest song I ever heard
Yeah, Lonely is the name
Maybe life's a loosing game..."
Looking For Today	https://www.allthelyrics.com/lyrics/black_sabbath/looking_for_today-lyrics-7163.html	Sabbath Bloody Sabbath	"It's complete but obsolete
All tomorrow's become yesterday
In demand but second hand
It's been heard before you even play
Up to date but came too late
Better get yourself another name
You're so right but overnight
You're the one who has to take the blame
Everyone just gets on top of you
The pain begins to eat your pride
You can't believe in anything you knew
When was the last time that you cried
Don't delay you're in today
But tomorrow is another dream
Sunday's star is Monday's scar
Out of date before you're even seen
At the top so quick to flop
You're so new but rotting in decay
Like butterfly so quick to die
But you're only looking for today
Everyone just gets on top of you
The pain begins to eat your pride
You can't believe in anything you knew
When was the last time that you cried
Looking for today
Glamour trip so soon to slip
Easy come but oh how quick it goes
Ten foot tall but what to fall
Hard to open yet so easy to close
Front page news but so abused
You just want to hide yourself away
Over-paid, but soon you fade
Because you're only looking for today
Looking for today"
Lord Of This World	https://www.allthelyrics.com/lyrics/black_sabbath/lord_of_this_world-lyrics-32393.html	Master Of Reality	"You're searching for your mind don't know where to start
can't find the key to fit the lock on your heart
you think you know but you are never quite sure
your soul is ill but you will not find a cure.
Your world was made for you by someone above
but you chose evil ways instead of love.
You made me master of the world where you exist
the soul I took from you was not even missed.
Lord of this world
Evil possessor
Lord of this world
He's your confessor now!"
Loser Gets It All	https://www.allthelyrics.com/lyrics/black_sabbath/loser_gets_it_all-lyrics-104107.html	Forbidden	"It's a loaded dice, that you throw this time,
If you turn the Ace, it'll turn out fine,
When you spin the wheel, and you get your call,
South of the line, well the loser gets it all.
One too many days, one too many nights,
You cried too many tears, had too many fights,
And you know it's a bad time, Bad time to lose.
God knows there's no good time.
Too many days, and too many nights,
You cried too many tears, had too many fights,
And you know it's a bad time, Bad time to lose,
Yeah, yeah, Bad time to lose."
Lost Forever	https://www.allthelyrics.com/lyrics/black_sabbath/lost_forever-lyrics-104108.html	Eternal Idol	"Scarlet Pimpernel
Instrumental
Lost Forever
All your life you've been slipping and sliding
Trying to find a way
Sun won't shine but now it's your time to pay
There's no turning back as you look
The hangman in the eye
Now hell's just your death away
It's too late to say you care
When there's evil in your stare
You say you're not to blame
In your head voices mocking every prayer
Remember the face you saw
That once was you
Spirit high there's no way that
You could lose
Give him rope they said
As you look the hangman in the eye
Now around your neck you feel
The noose
In your head voices mocking every prayer
Now you're lost forever
I'm burning with fire it's time to
Leave or get out
I'm burning in fire I can't take
No more so get out
I'm burning with fire the wheels of
Steel will grind you
Burning in fire this time
You're lost forever
Lost forever!
There's an evil in your stare
Lost forever!
And hell's just a breath away
You're lost forever
And there's no way out you burn
With fire it's time to get out
Get out, get out
And there's no way out
Lost forever"
Luke's Wall/War Pigs	https://www.allthelyrics.com/lyrics/black_sabbath/lukes_wallwar_pigs-lyrics-7130.html	Paranoid	"All your life you've been slipping and sliding
Trying to find a way
Sun won't shine but now it's your time to pay
There's no turning back as you look
The hangman in the eye
Now hell's just your death away
It's too late to say you care
When there's evil in your stare
You say you're not to blame
In your head voices mocking every prayer
Remember the face you saw
That once was youSpirit high there's no way that
You could lose
Give him rope they said
As you look the hangman in the eye
Now around your neck you feel
The noose
In your head voices mocking every prayer
Now you're lost forever
I'm burning with fire it's time to
Leave or get out
I'm burning in fire I can't take
No more so get out
I'm burning with fire the wheels of
Steel will grind you
Burning in fire this time
You're lost forever
Lost forever!
There's an evil in your stare
Lost forever!
And hell's just a breath away
You're lost forever
And there's no way out you burn
With fire it's time to get out
Get out, get out
And there's no way out
Lost forever"
Machine Head - Hole In The Sky	https://www.allthelyrics.com/lyrics/black_sabbath/machine_head_hole_in_the_sky-lyrics-104110.html	-	"I'm looking through a hole in the sky
I'm seeing nowhere through the eyes of a lie
I'm getting closer to the end of the line
I'm living easy where the sun doesn't shine
I'm living in a room without any view
I'm living free because the rent's never due
The synonyms of all the things that I've said
Are just the riddles that are built in my head
Hole in the sky, take me to heaven
Window in time, through it I fly
I've seen the stars disappear in the sun
The shooting's easy if you've got the right gun
And even though I'm sitting waiting for Mars
I don't believe there's any future in cause
Hole in the sky, take me to heaven
Window in time, through it I fly
Yeah
I've watched the dogs of war enjoying their feast
I've seen the western world go down in the east
The food of love became the greed of our time
But now I'm living on the profits of pride"
Master Of Insanity	https://www.allthelyrics.com/lyrics/black_sabbath/master_of_insanity-lyrics-104111.html	Dehumanizer	"Look all around
Can't you open your eyes
Voices are calling
Killing rain falling down from the sky
Crying with nightmare tears
Out on the street
You'll see blood on the ground
Cities are burning
Feeling the pain cutting right to your soul
Goodbye now
You're caught in his spell
Your freedom is gone
He's taken everything
You ever had
But if you're strong you'll survive
You've got to hold on
Open your eyes
Behind the lies you will see
The master of insanity
Under the mask there will be
The master of insanity
Innocent minds
They're the victims of shame
Staring in sorrow
Promises lying there
Broken and crushed
Confusion-just disappear
What can you give
To be left all alone
When there's nothing at all
Your freedom is gone
He's taken everything
You ever had
But if you're strong you'll survive
You've got to hold on
Open your eyes
Behind the lies you will see
The master of insanity
Under the mask there will be
The master of insanity
Behind the lies you will find
He's trying to get inside you
Just open your eyes and you will see
The master of insanity
Behind the lies you will see
The master of insanity
Under the mask there will be
The master of insanity
Between the lies you will find
that he's trying to get inside you
Out of the night into your mind
He's always right beside you
Yeah, between the lies you will see
The master of insanity
Open your eyes or you will be
The master of insanity"
Meglomania	https://www.allthelyrics.com/lyrics/black_sabbath/meglomania-lyrics-7153.html	Sabotage	"I hide myself inside the shadows of shame
The silent symphonies were playing their game
My body echoed to the dreams of my soul
This god is something that I could not control
Where can I run to now?
The joke is on me
No sympathizing god is insanity, yeah
Why don't you just get out of my life, yeah?
Why don't you just get out of my life now?
Why doesn't everybody leave me alone now?
Why doesn't everybody leave me alone, yeah?
Obsessed with fantasy, possessed with my schemes
I mixed reality with pseudogod dreams
The ghost of violence was something I seen
I sold my soul to be the human obscene
How could it poison me?
The dream of my soul
How did my fantasies take complete control, yeah?
Why don't you just get out of my life, yeah?
Why don't you just get out of my life now?
Why doesn't everybody leave me alone now?
Why doesn't everybody leave me alone, yeah?
Well I feel something's taken me I don't know where
It's like a trip inside a separate mind
The ghost of tomorrow from my favorite dream
Is telling me to leave it all behind
Feel it slipping away, slipping in tomorrow
Got to get to happiness, want no more of sorrow
How I lied, went to hide
How I tried to get away from you now
Am I right if I fight?
That I might just get away from you now
Sting me!
Well I feel something's giving me the chance to return
It's giving me the chance of saving my soul
Beating the demigod, I'm fading away
I'm going backwards but I'm in control
Feel it slipping away, slipping in tomorrow
Getting back to sanity, providence of sorrow
Was it wise to disguise
How I tried to get away from you now
Is there a way that I could pay
Or is it true I have to stay with you now?
How I lied, went to hide
How I tried to get away from you now
Am I right if I fight?
That I might just get away from you now
Suck me!
I'm really digging schizophrenia the best of the earth
I've seized my soul in the fires of hell
Peace of mind eluded me, but now it's all mine
I simply try, but he wants me to fail
Feel it slipping away, slipping in tomorrow
Now I've found my happiness, providence of sorrow
No more lies, I got wise
I despise the way I worshipped you yeah
Now I'm free, can't you see
And now instead I won't be led by you now
Free!"
Mob Rules	https://www.allthelyrics.com/lyrics/black_sabbath/mob_rules-lyrics-104113.html	Live Evil	"Close the city and tell the people that something's coming to call
Death and darkness are rushing forward to take a bite from the wall, oh
You've nothing to say
They're breaking away
If you listen to fools...
The Mob Rules
The Mob Rules
Kill the spirit and you'll be blinded, the end is always the same
Play with fire, you burn your fingers and lose your hold of the flame, oh
It's over, it's done
The end is begun
If you listen to fools...
The Mob Rules
You've nothing to say
Oh, They're breaking away
If you listen to fools...
Break the circle and stop the movement, the wheel is thrown to the ground
Just remember it might start rolling and take you right back around
You're all fools!
The Mob Rules!"
N.I.B.	https://www.allthelyrics.com/lyrics/black_sabbath/nib-lyrics-32388.html	Black Sabbath	"Oh yeah!
Some people say my love cannot be true
Please believe me, my love, and I'll show you
I will give you those things you thought unreal
The sun, the moon, the stars all bear my seal.
Oh yeah!
Follow me now and you will not regret
Living the life you led before we met
You are the first to have this love of mine
Forever with me till the end of time.
Your love for me has just got to be real
Before you know the way I'm going to feel
I'm going to feel
I'm going to feel.
Oh yeah!
Now I have you with me under my power
Our love grows stronger now with every hour
Look into my eyes you'll see who I am
My name is lucifer please take my hand.
[Solo]
Oh yeah!
Follow me now and you will not regret
Living the life you led before we met
You are the first to have this love of mine
Forever with me till the end of time.
Your love for me has just got to be real
Before you know the way I'm going to feel
I'm going to feel
I'm going to feel.
Oh yeah!
Now I have you with me under my power
Our love grows stronger now with every hour
Look into my eyes you'll see who I am
My name is lucifer please take my hand.
[Solo fades out]"
N.I.B./Basically	https://www.allthelyrics.com/lyrics/black_sabbath/nibbasically-lyrics-7125.html	Black Sabbath	"Some people say my love cannot be true
please believe me, my love, and I'll show you
I will give you those things you thought unreal
The sun, the moon, the stars all bear my seal
Oh yeah!
Follow me now and you will not regret
leaving the life you led before we met
You are the first to have this love of mine
forever with me 'till the end of time
Your love for me has just got to be real
before you know the way I'm going to feel
I'm going to feel
I'm going to feel
Oh yeah!
Now I have you with me, under my power
Our love grows stronger now with every hour
Look into my eyes, you will see who I am
my name is Lucifer, please take my hand
Oh yeah!
Follow me now and you will not regret
leaving the life you led before we met
You are the first to have this love of mine
forever with me 'till the end of time
Your love for me has just got to be real
before you know the way I'm going to feel
I'm going to feel
I'm going to feel
Oh yeah!
Now I have you with me, under my power
Our love grows stronger now with every hour
Look into my eyes, you will see who I am
my name is Lucifer, please take my hand"
Neon Knights	https://www.allthelyrics.com/lyrics/black_sabbath/neon_knights-lyrics-104116.html	Heaven Hell	"The intro to this song has a seperate title, it's called Basically
Some people say my love cannot be true
please believe me, my love, and I'll show you
I will give you those things you thought unreal
The sun, the moon, the stars all bear my seal
Oh yeah!
Follow me now and you will not regret
leaving the life you led before we met
You are the first to have this love of mine
forever with me 'till the end of time
Your love for me has just got to be real
before you know the way I'm going to feel
I'm going to feel
I'm going to feel
Oh yeah!
Now I have you with me, under my power
Our love grows stronger now with every hour
Look into my eyes, you will see who I am
my name is Lucifer, please take my hand
Oh yeah!
Follow me now and you will not regret
leaving the life you led before we met
You are the first to have this love of mine
forever with me 'till the end of time
Your love for me has just got to be real
before you know the way I'm going to feel
I'm going to feel
I'm going to feel
Oh yeah!
Now I have you with me, under my power
Our love grows stronger now with every hour
Look into my eyes, you will see who I am
my name is Lucifer, please take my hand"
Never Say Die	https://www.allthelyrics.com/lyrics/black_sabbath/never_say_die-lyrics-7173.html	Never Say Die	"People going nowhere, taken for a ride
Looking for the answers that they know inside
Searching for a reason, looking for a rhyme
Snow White's mirror said ""partners in crime!""
Don't they ever have to worry?
Don't you ever wonder why?
It's a part of me that tells you
Oh, don't you ever, don't ever say die
Never, never, never say die again
Sunday's satisfaction, Monday's home and dry
Truth is on the doorstep, welcome in the lie
All dressed up in sorrow, got no place to go
Hold back, `till it's ready, taking it slow
Don't they ever have to worry?
Don't you ever wonder why?
It's a part of me that tells you
Oh, don't you ever, don't ever say die
Never, never, never say die again
Don't you ever say die
Don't you ever say die
Never say die
Panic, silver lining, writing's on the wall
Children get together, you can save us all
Future's on the corner, throwing us a die
Slow down, turn around, everything's fine
There's no need to have a reason
There's no need to wonder why
It's a part of me that tells you
Oh, don't you ever, don't ever say die
Never, never, never say die again"
Nightmare	https://www.allthelyrics.com/lyrics/black_sabbath/nightmare-lyrics-104120.html	Eternal Idol	"Close my eyes starting dreaming
See a vision filled with wings
Head my way
Feel the presence of unknown power
Telling me to come
This is the only way
It's dream within dream
Lost and lonely
Don't get pulled by the devil's hand
Silent screamer filled with fear
As the night time shapes a face
Then disappears
Scared forever into believing
That your mind has met the
Prince of whom you see
It's dream within dream
Lost and lonely
Don't get fooled by the
Devil's hand
It's dream within dream
Fool forever, don't get fooled
Forever
Don't get fooled, be the devil
In your eyes
The evil spirit rises
Blinded by the dark
You fall into shame
As the reaper takes you
Down the spiral stairway
You share the evil pit
With satan's name
Nightmare it's got me runnin'
Nightmare it's calling you
Nightmare it's got me runnin'
Nightmare it's calling you
It's dream within a dream
Lost and lonely
Don't get fooled, be the devil
It's dream within a dream
Lost forever
Don't get fooled
It's got me running
It's just a nightmare
It's got me running
It's got me running"
Nightwing	https://www.allthelyrics.com/lyrics/black_sabbath/nightwing-lyrics-104121.html	Headless Cross	"Nightwing has stirred, and taken to flight
The silence is over, he's shattered the night
No other hunter has the power or the grace
He is the master of this place
Tell every creature of the night
The kill is around the bend
So listen my friend
Nightwing flies again
They say he comes for those whose souls are weak
and call his name upon the wind
The night is cold and thick with mystery
Oh I can feel his beating wings
Tell every creature of the night
The kill is around the bend
Nightwing flies again
Tell every creature of the night
The kill is around the bend
Nightwing flies again
Nightwing has stirred, and taken to flight
The silence is over, he's shattered the night
Life ain't for giving and forgiving ain't free
No soul will rest while the hunted run free
So tell every creature of the night
The kill is around the bend
listen my friend
Nightwing flies again"
No Stranger To Love	https://www.allthelyrics.com/lyrics/black_sabbath/no_stranger_to_love-lyrics-104122.html	Seventh Star	"Cold is the night
Lonely till dawn
Cry for the light
For the love that won't come
You said that you'd never
Leave me alone
I gave you my heart
You cried for my soul
An angel won't come
This devil won't go
Something is wrong
I just can't get away
Living on the street, I'm no stranger to love
Why can't you see I'm no stranger to love
But I'm a stranger in your arms
Yes, I'm a stranger in your arms
Maybe it's right
But I just can't understand
The hurt that I feel
For my love second hand
I know I should leave
But I just can't walk away
Living on the street, I'm no stranger to love
Why can't you see I'm no stranger to love
Living on the street, I'm no stranger to love
I'm a stranger in your arms
Living on the street, I'm no stranger to love
Why can't you see I'm no stranger to love"
Odin's Court	https://www.allthelyrics.com/lyrics/black_sabbath/odins_court-lyrics-104123.html	Headless Cross	"As you walk alone the night surrounds you like a shroud
The dreams you had were once of love and being proud
Misty horizons block your vision of the world
But the raven's eyes will show you all you need to know
The land you loved is now so barren and so cold
The name of God rings out so high in your soul
This time the masters will lead us by the sword
And should we fail then all prevails in Odin's court"
Over And Over	https://www.allthelyrics.com/lyrics/black_sabbath/over_and_over-lyrics-104127.html	Mob Rules	"Sometimes I feel like I'm dying at dawn
And sometimes I'm warm as fire
But lately I feel like I'm just gonna rain
And it goes over, and over, and over again, yeah
Too many flames, with too much to burn
And life's only made of paper
Oh, how I need to be free of this pain
But it goes over, and over, and over, and over again
Yeah, sometimes I cry for the lost and alone
And for their dreams that will all be ashes
But lately I feel like I'm just gonna rain
And it goes over, and over, and over, and over again"
Over To You	https://www.allthelyrics.com/lyrics/black_sabbath/over_to_you-lyrics-7179.html	Never Say Die	"Born in the window
Cold blooded spoof
Raised in the prison
You called the school
Taught young in legends
Told what to do
I handed my childhood
Over to you
Travelling endlessly, I'm searching for mind
I'm almost afraid of what I will find
Wandering aimlessly, oh what can I do?
I handed my future over to you, to you
Over to you
Future looks blue
What can I do?
Watching for freedom
Fighting our wars
Feeding our children
Keeping your laws
Someday you'll suffer
And what I'll do
I'll hand all your promises
Over to you
Standing inside myself, I'm losing control
You made me believe in the stories you told
Waiting impatiently, what else can I do?
I handed my future over to you, to you
Over to you
Future looks blue
What can I do?
Tears filled of sadness
Stealing myself
Which burning secrets?
What to they tell?
Mad politicians
Can tell it true
I handed my children
Over to you
All over, over to you
All over, over to you
All over, over to you..."
Paranoid	https://www.allthelyrics.com/lyrics/black_sabbath/paranoid-lyrics-7131.html	Paranoid	"Finished with my woman 'cause she couldn't help me with my mind
people think I'm insane because I am frowning all the time
All day long I think of things but nothing seems to satisfy
Think I'll lose my mind if I don't find something to pacify
Can you help me occupy my brain?
Oh yeah
I need someone to show me the things in life that I can't find
I can't see the things that make true happiness, I must be blind
Make a joke and I will sigh and you will laugh and I will cry
Happiness I cannot feel and love to me us so unreal
And so as you hear these words telling you now of my state
I tell you to enjoy life I wish I could but it's too late"
Planet Caravan	https://www.allthelyrics.com/lyrics/black_sabbath/planet_caravan-lyrics-7132.html	Paranoid	"We sail through endless skies
stars shine like eyes
the black night sighs
The moon in silver trees
falls down in tears
light of the night
The earth, a purple blaze
of sapphire haze
in orbit always
While down below the trees
bathed in cool breeze
silver starlight breaks down the night
And so we pass on by the crimson eye
of great god Mars
as we travel the universe"
Psycho Man	https://www.allthelyrics.com/lyrics/black_sabbath/psycho_man-lyrics-104130.html	Reunion	"The midnight hour approaches
The killing chill takes over him
His victims will not know when he appears
The lust of Death's possession
Will overtake his psycho mind
He won't be happy 'till he smells their fear
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
Looking for a victim wherever he can
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
He's a killer
Addicted to their madness
The taste of death that lives within
He loves it when he tastes their final breath
Stalking gives him pleasure
Killing is the final act
He takes no pity with his lust for death
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
Looking for a victim wherever he can
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
He's a killer
Playing in his twilight zone
He knows that he's the best
Creeping through the streets alone 'till he finds his
victim's (ex/next)
Killing gives him pleasure
Sleeping gives him pain
The only time he's feeling good is when he'd killed and killed again
When he's killed again
When he's killed again
When he's killed again
When he's killed again
When he's killed again
When he's killed again...
Watch out!
He's the Angel of Death
Angel of Death
He's the Angel of Death
Angel of Death
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
Looking for a victim wherever he can
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
He's a killer
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
Looking for a victim wherever he can
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
He's a killer
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
Looking for a victim wherever he can
He's the Angel of Death
Psycho Man
Psycho Man
(Angel of Death)
He's a killer"
Psychophobia	https://www.allthelyrics.com/lyrics/black_sabbath/psychophobia-lyrics-358250.html	Cross Purposes	"We sail through endless skies
stars shine like eyes
the black night sighs
The moon in silver trees
falls down in tears
light of the night
The earth, a purple blaze
of sapphire haze
in orbit always
While down below the trees
bathed in cool breeze
silver starlight breaks down the night
And so we pass on by the crimson eye
of great god Mars
as we travel the universe"
Rock 'N' Roll Doctor	https://www.allthelyrics.com/lyrics/black_sabbath/rock_n_roll_doctor-lyrics-7170.html	Technical Ecstasy	"Well I'm sick and tired of hearing 'bout the world and its hang ups
Gonna get myself together
Take a ride downtown
Gotta see my rock'n'roll doctor
Gotta see my rock'n'roll doctor
Gotta see my rock'n'roll doctor
I gotta see him, see him today
He's gonna blow me away
He makes me happy when I'm feeling down, yeah
Take away my worry takes away my frown
Gotta see my rock'n'roll doctor
Gotta see my rock'n'roll doctor
Gotta see my rock'n'roll doctor
I gotta see him, see him today
He's gonna blow me away
If you wanna feel groovy
Give the doctor a call, yeah
Doctor rock will help you anytime at all
Gotta see my rock'n'roll doctor
Gotta see my rock'n'roll doctor
Gotta see my rock'n'roll doctor
I gotta see him, see him today
He's gonna blow me away
Oh, right away..."
Rusty Angels	https://www.allthelyrics.com/lyrics/black_sabbath/rusty_angels-lyrics-104135.html	Forbidden	"They say you came from heaven but I know that's not the truth,
Cause I don't think an angel could look anything like you,
Your eyes are made from sapphires and your heart is made from stone,
You gotta be the closest thing to hate I've ever known,
And if I didn't know better I'd say you had come alone to the party.
Oh yeah.
The light is always shining, but you swear that it's gone black,
The tide is always turning, but you're never looking back,
If I didn't know better I'd say times were pretty bad,
Because Rusty Angels they can't fly,
Rusty Angels gonna die, yeah,
Rusty Angels they can't fly,
Rusty Angels gonna die, gonna die.
The gifts you bring are fire, and your dreams they turned to dust,
Your flying days are over, and your wings have turned to rust.
If I didn't know better, I'd say all you had is lost,
Because Rusty Angels they can't fly,
Rusty Angels gonna die, yeah,
Rusty Angels they can't fly,
Rusty Angels gonna die, gonna die.
If you swallow just a little pride, you might find a little love inside,
Open up and let somebody in, 'cause if you need somebody,
You know it's not a sin.
Rusty Angels they can't fly, Rusty Angels gonna die, yeah,
Rusty Angels they can't fly, no, Rusty Angels gonna die,
Gonna die, yeah, you can't fly, oh no,
Gonna die, oh yeah, you can't fly, oh no."
Sabbath Bloody Sabbath	https://www.allthelyrics.com/lyrics/black_sabbath/sabbath_bloody_sabbath-lyrics-7158.html	Sabbath Bloody Sabbath	"You see right through distorted eyes
You know you have to learn
The execution of your mind
You really have to turn
The race is run, the book is read
The end begins to show
The truth is out, the lies are old
But you don't want to know
Nobody will ever let you know
When you ask the reasons why
They just tell you that you're on your own
Fill your head all full of lies-lies-lies-lies-lies
The people who have crippled you
You want to see them burn
The gates of life have closed on you
And there's just no return
You're wishing that the hands of doom
Would take your mind away
And you don't care if you don't see
Again the light of day
Nobody will ever let you know
When you ask the reasons why
They just tell you that you're on your own
Fill your head all full of lies-lies-lies-lies-lies
You bastards!
Where can you run to?
What more can you do?
No more tomorrow
Life is killing you
Dreams turn to nightmares
Heaven turns to Hell
Burns out confusion
Nothing more to tell, yeah
Everything around you
What's it coming to?
God knows as your dog knows
Bog blast all of you
Sabbath, Bloody Sabbath
Nothing more to do
Living just for dying
Dying just for you, yeah..."
Sabbra Cadabra	https://www.allthelyrics.com/lyrics/black_sabbath/sabbra_cadabra-lyrics-7160.html	Sabbath Bloody Sabbath	"Feel so good I feel so fine
Love that little lady always on my mind
Gives me lovin' every night and day
Never gonna leave her, never goin' away
Someone to love me
You know she makes me feel alright
Someone who needs me
Love me every single night
Feel so happy since I met that girl
When we're making love it's something out of this world
Feels so good to know that she's all mine
Going to love that woman 'til the end of time
Someone to live for
Love me 'til the end of time
Makes me feel happy
Good to know that she's all mine
Lovely lady make love all night long
Lovely lady never do me wrong
I don't wanna leave ya
I never wanna leave ya,
anymore no more
Lovely lady, mystifying eyes
Lovely lady, she don't tell me no lies
I know I'll never leave ya
I'm never gonna leave ya anymore no more"
Selling My Soul	https://www.allthelyrics.com/lyrics/black_sabbath/selling_my_soul-lyrics-104138.html	Reunion	"Selling My Soul
by Black Sabbath
Man of madness who lives in my head
Keeping me awake at night, he sits on my bed
He drives me crazy he won't go away
Playing his game every night and every day
My mind feels heavy, my body feels weak
Suicidal thoughts crying out for some sleep
Impending you is what I'm about
Think I'm going out without a shadow of doubt
I search for serenity yeah, is it really out there?
I don't read the holy books cause
They take me no where
I can't hold on yes I'm losing control
I'm paying the price now for
Selling my soul, selling my soul
I search for serenity, is it really out there?
I don't read the holy books cause
They take me no where
I can't hold on yes I'm losing control
Im paying the price now for
Selling my soul, selling my soul
Yeah, selling my soul (x2)
Yeah, for selling my soul"
Seventh Star	https://www.allthelyrics.com/lyrics/black_sabbath/seventh_star-lyrics-104139.html	Seventh Star	"There's a vision in the sands
Rising from the ancient past
Crying let my spirit go
Lead my burning soul to rest
Hear the sound of distant ages
It's the call of the seventh start
There's no shelter from the heat
There's no mercy from this land
Hear a thousand chanting souls
Waiting judgement from God's hand
Hear the sound of distant ages
It's the call of the seventh start
Hear the sound of fallen angels
It's the call of the seventh start
The pyramids will fall
Turn to dust before the sun
And the star will rise again
Until destiny is done
Hear the sound of distant ages
It's the call of the seventh start
Hear the sound of fallen angels
It's the call of the seventh start"
Shaking Off The Chains	https://www.allthelyrics.com/lyrics/black_sabbath/shaking_off_the_chains-lyrics-104140.html	Forbidden	"Is life everything you want to be,
Does it give you everything that you need,
Does it live up to your expectations,
Are you ready for the celebrations.
This is not for the weak of mind,
Are you sure that you're my kind,
Do you want to be part of me,
Are you sure that you can really see.
Are you chained to a life that you don't want,
Is it hard for you to find a way out,
Can you live without the love that you need,
Are you sure that what you have is so real.
This is not for the weak of mind,
Are you sure that you're my kind,
Do you want to be part of me,
Are you sure that you can really see.
All of your life, they try to take your cover,
Turn you into another, and make you change your name.
When you fall, it's up to you to recover,
You can't depend on another, to help you with the pain, yeah.
I'm shaking off the chains, I'm shaking off the chains.
This is not for the weak of mind,
Are you sure that you're my kind,
Do you want to be part of me,
Are you sure that you can really see.
In the night, you say that you are falling
People always calling, calling out your name.
What do you know, a face appears at the window,
Tapping on the window, the window of your soul.
I'm shaking off the chains, I'm tired of all the pain,
I'm shaking off the chains, let me live again,
Shaking off the chains, shaking off the chains."
She's Gone	https://www.allthelyrics.com/lyrics/black_sabbath/shes_gone-lyrics-7171.html	Technical Ecstasy	"I've been gone a long long time - waiting for you
I din't want to see you go, oh, no, no
And now it's hurting so much, what can I do?
I wanted you to be my wife
The days are passing slowly, since you've gone
Your memories are all I have, yes I have
I sit here waiting but you'll never show
Without you I can't carry on, ooh my baby
You said you'd always love me, all of my life
And then you said your last goodbye, yeah, goodbye
Why the sudden change, why all the lies?
I should have seen it in your eyes
The endless hours of heartache, waiting for you
My summer love has turned to rain, all the pain
The silent emptiness of one sided love
My life means nothing now you're gone, ooh my baby"
Shock Wave	https://www.allthelyrics.com/lyrics/black_sabbath/shock_wave-lyrics-7177.html	Never Say Die	"There's no reason for you to run
You can't escape the fate of the chosen one
Black moon rising, in a blood red sky
This time you realise that you're gonna die
Drinking your blood brew is your answer
That's what you plan to do
No dreaming, time you cheat this master
You're on your own going through
Wind of mist has taken over your mind
And you think you're on your own
Don't believe you are the only one here
Look around, you're not alone
Feel the forces from another world
Ghostly shadows fill your mind
Evil power hanging over you
As you freeze, you're like a child
Look behind you!
Somebody's calling
Someone is near
Feel yourself falling
Falling with fear
You tell yourself you're dreaming
You realise you're screaming
You know that this shouldn't happen to you
You tell yourself that it's scary too
But there is nothing you can do, oh!
Ghostly shadows from the other world
Evil forces in your mind
Trapped between the worlds of life and death
Frozen in the realms of time
Look behind you!
You feel yourself falling, you're at the end of the line
Your body is crawling, but your senses are blind
Cold, cold feelings are running through your brains
Ice cold fingers, running through your veins"
